Train Iter 112, 0.648174, 7.470210, 0.184
Train Iter 113, 0.631050, 6.996835, 0.188
Train Iter 114, 0.705995, 7.388130, 0.173
Train Iter 115, 0.701738, 7.387885, 0.173
Train Iter 116, 0.705645, 6.997821, 0.187
Train Iter 117, 0.713719, 6.998298, 0.188
Train Iter 118, 0.440435, 9.108039, 0.188
Train Iter 119, 0.612947, 6.781842, 0.186
Train Iter 120, 0.419716, 9.498456, 0.184
Train Iter 121, 0.390379, 8.983118, 0.184
Train Iter 122, 0.606482, 6.923161, 0.182
Train Iter 123, 0.605933, 6.646797, 0.182
Train Iter 124, 0.660992, 7.386699, 0.170
Train Iter 125, 0.671942, 7.470136, 0.170
Train Iter 126, 0.587782, 6.515139, 0.183
Train Iter 127, 0.448579, 8.105074, 0.187
Train Iter 128, 0.605325, 6.781182, 0.187
Train Iter 129, 0.644701, 7.071557, 0.174
Train Iter 130, 0.561164, 7.554110, 0.189
Train Iter 131, 0.535634, 6.450843, 0.184
Train Iter 132, 0.441852, 8.632904, 0.188
Train Iter 133, 0.639834, 7.147345, 0.172
Train Iter 134, 0.518052, 9.107376, 0.187
Train Iter 135, 0.440834, 8.861879, 0.184
Train Iter 136, 0.658942, 6.922926, 0.185
Train Iter 137, 0.439182, 9.362403, 0.184
Train Iter 138, 0.514084, 9.106307, 0.183
Train Iter 139, 0.617797, 6.711591, 0.186
Train Iter 140, 0.555700, 7.145547, 0.184
Train Iter 141, 0.523474, 6.921231, 0.183
Train Iter 142, 0.542433, 10.229381, 0.171
Train Iter 143, 0.584830, 6.512953, 0.189
Train Iter 144, 0.602451, 6.994601, 0.187
Train Iter 145, 0.451696, 9.775973, 0.187
Train Iter 146, 0.459205, 9.105806, 0.189
Train Iter 147, 0.450473, 9.103978, 0.187
Train Iter 148, 0.568855, 7.068728, 0.192
Train Iter 149, 0.568339, 7.383319, 0.187
Train Iter 150, 0.696543, 7.303566, 0.174
Train Iter 151, 0.499682, 9.103520, 0.189
Train Iter 152, 0.456397, 9.633019, 0.188
Train Iter 153, 0.427043, 8.629540, 0.188
Train Iter 154, 0.438195, 9.361143, 0.188
Train Iter 155, 0.463826, 10.387957, 0.174
Train Iter 156, 0.437306, 9.103213, 0.187
Train Iter 157, 0.590856, 6.777740, 0.188
Train Iter 158, 0.462678, 9.775217, 0.174
Train Iter 159, 0.408010, 8.201198, 0.187
Train Iter 160, 0.444844, 9.103331, 0.189
Train Iter 161, 0.469530, 9.775644, 0.174
Train Iter 162, 0.384500, 10.225535, 0.190
Train Iter 163, 0.657495, 6.992174, 0.187
Train Iter 164, 0.457193, 9.231001, 0.188
Train Iter 165, 0.573516, 6.919023, 0.186
Train Iter 166, 0.479288, 9.774423, 0.174
Train Iter 167, 0.490117, 8.743278, 0.183
Train Iter 168, 0.690301, 7.465821, 0.174
Train Iter 169, 0.458535, 9.631565, 0.184
Train Iter 170, 0.459024, 9.494173, 0.169
Train Iter 171, 0.470306, 10.550726, 0.170
Train Iter 172, 0.534155, 9.361236, 0.173
Train Iter 173, 0.488310, 8.859067, 0.188
Train Iter 174, 0.643340, 6.707460, 0.187
Train Iter 175, 0.651842, 6.990988, 0.186
Train Iter 176, 0.483151, 8.857337, 0.188
Train Iter 177, 0.566453, 6.844921, 0.184
Train Iter 178, 0.583032, 7.219182, 0.183
Train Iter 179, 0.422998, 9.226108, 0.186
Train Iter 180, 0.522235, 6.382390, 0.185
Train Iter 181, 0.506362, 7.217484, 0.187
Train Iter 182, 0.439696, 9.358280, 0.192
Train Iter 183, 0.531318, 9.631716, 0.177
Train Iter 184, 0.618794, 7.141198, 0.174
Train Iter 185, 0.515296, 10.720486, 0.173
Train Iter 186, 0.474022, 10.224153, 0.174
Train Iter 187, 0.629876, 7.379266, 0.174
