Train Iter 112, 1.782829, 2.389973, 0.748
Train Iter 113, 1.846130, 4.888452, 0.423
Train Iter 114, 1.535424, 4.432103, 0.403
Train Iter 115, 1.741819, 2.489364, 0.464
Train Iter 116, 2.439811, 2.157396, 0.546
Train Iter 117, 1.640100, 3.020204, 0.464
Train Iter 118, 1.615058, 3.035866, 0.505
Train Iter 119, 1.673030, 3.076129, 0.586
Train Iter 120, 1.058336, 4.888977, 0.464
Train Iter 121, 1.983556, 1.641587, 0.648
Train Iter 122, 1.669011, 3.613455, 0.423
Train Iter 123, 1.477228, 2.500274, 0.566
Train Iter 124, 1.267785, 3.209701, 0.404
Train Iter 125, 1.264692, 3.180142, 0.484
Train Iter 126, 1.740155, 2.635603, 0.465
Train Iter 127, 1.277194, 2.222935, 0.789
Train Iter 128, 2.284562, 1.991838, 0.628
Train Iter 129, 1.672502, 2.853183, 0.526
Train Iter 130, 1.448960, 2.855312, 0.567
Train Iter 131, 1.329938, 2.887807, 0.445
Train Iter 132, 1.054213, 6.331120, 0.365
Train Iter 133, 1.004016, 4.005151, 0.344
Train Iter 134, 1.254167, 1.697700, 0.791
Train Iter 135, 1.621291, 3.006836, 0.422
Train Iter 136, 1.726297, 2.827999, 0.465
Train Iter 137, 1.133332, 3.076086, 0.607
Train Iter 138, 1.491626, 2.418631, 0.608
Train Iter 139, 0.875406, 2.841492, 0.523
Train Iter 140, 1.063732, 4.551748, 0.403
Train Iter 141, 1.643789, 2.123199, 0.508
Train Iter 142, 2.199497, 2.252522, 0.607
Train Iter 143, 0.954791, 3.372277, 0.463
Train Iter 144, 1.657417, 2.076473, 0.646
Train Iter 145, 1.584165, 2.534261, 0.544
Train Iter 146, 0.976936, 2.968794, 0.465
Train Iter 147, 1.476598, 3.634733, 0.460
Train Iter 148, 2.369022, 2.199019, 0.649
Train Iter 149, 1.657164, 1.946707, 0.606
Train Iter 150, 1.793196, 3.370274, 0.446
Train Iter 151, 1.061194, 3.049350, 0.584
Train Iter 152, 1.118817, 4.053928, 0.466
Train Iter 153, 1.623791, 2.514714, 0.443
Train Iter 154, 1.491514, 2.449575, 0.527
Train Iter 155, 1.686776, 2.616490, 0.689
Train Iter 156, 2.211401, 2.220309, 0.569
Train Iter 157, 1.308855, 3.288060, 0.488
Train Iter 158, 1.315622, 2.083479, 0.569
Train Iter 159, 1.710932, 3.102825, 0.444
Train Iter 160, 1.142346, 2.877292, 0.427
Train Iter 161, 1.642761, 2.381243, 0.648
Train Iter 162, 0.976028, 4.289172, 0.446
Train Iter 163, 1.466773, 2.912422, 0.466
Train Iter 164, 1.200023, 5.277589, 0.383
Train Iter 165, 1.642600, 2.202495, 0.608
Train Iter 166, 1.532292, 2.119654, 0.668
Train Iter 167, 2.031748, 2.114278, 0.547
Train Iter 168, 1.529207, 2.953790, 0.447
Train Iter 169, 0.858905, 3.590640, 0.426
Train Iter 170, 1.515252, 1.988616, 0.688
Train Iter 171, 1.030813, 4.519976, 0.324
Train Iter 172, 1.658071, 2.656992, 0.507
Train Iter 173, 0.984040, 4.103077, 0.425
Train Iter 174, 1.178028, 3.116464, 0.404
Train Iter 175, 0.909522, 2.877434, 0.527
Train Iter 176, 1.314869, 2.413716, 0.565
Train Iter 177, 1.662401, 2.365448, 0.606
Train Iter 178, 1.477010, 2.778444, 0.467
Train Iter 179, 1.250942, 3.691420, 0.385
Train Iter 180, 0.711238, 8.207647, 0.404
Train Iter 181, 1.754361, 2.451438, 0.587
Train Iter 182, 0.782066, 4.779610, 0.385
Train Iter 183, 1.081631, 4.924062, 0.487
Train Iter 184, 1.242387, 3.290032, 0.506
Train Iter 185, 1.338285, 2.337212, 0.528
Train Iter 186, 0.451492, 8.207994, 0.346
Train Iter 187, 1.456161, 2.321358, 0.487
Train Iter 188, 1.264029, 2.790630, 0.506
Train Iter 189, 0.486547, 18.478912, 0.283
Train Iter 190, 0.773726, 3.646865, 0.429
Train Iter 191, 1.367773, 1.986666, 0.568
Train Iter 192, 1.250125, 2.977220, 0.528
Train Iter 193, 0.980308, 3.885451, 0.385
Train Iter 194, 1.664698, 2.964632, 0.528
Train Iter 195, 1.001249, 3.773628, 0.446
Train Iter 196, 1.296127, 2.450845, 0.569
Train Iter 197, 0.833681, 4.286124, 0.343
Train Iter 198, 2.007132, 2.676642, 0.465
Train Iter 199, 1.561952, 3.774550, 0.485
Train Iter 200, 0.861719, 3.491729, 0.526
Train Iter 201, 0.615149, 5.000451, 0.501
Train Iter 202, 1.793899, 1.962717, 0.608
Train Iter 203, 1.598226, 2.257576, 0.669
Train Iter 204, 1.266211, 2.346088, 0.728
Train Iter 205, 1.357902, 2.624328, 0.526
Train Iter 206, 1.335438, 3.087291, 0.444
Train Iter 207, 1.200807, 4.347530, 0.526
Train Iter 208, 0.393154, 6.851672, 0.302
Train Iter 209, 1.323040, 2.700579, 0.628
Train Iter 210, 1.144682, 3.162659, 0.585
Train Iter 211, 1.311280, 2.963399, 0.510
Train Iter 212, 1.540014, 1.985516, 0.564
Train Iter 213, 1.376157, 3.130586, 0.465
Train Iter 214, 1.433569, 1.855603, 0.584
Train Iter 215, 1.451982, 3.102247, 0.446
Train Iter 216, 1.186449, 3.210992, 0.706
Train Iter 217, 1.760081, 2.219059, 0.508
Train Iter 218, 1.258206, 2.874248, 0.461
Train Iter 219, 1.260253, 4.370282, 0.447
Train Iter 220, 1.466233, 2.158842, 0.665
Train Iter 221, 0.936292, 3.116780, 0.424
Train Iter 222, 0.755072, 4.074849, 0.420
Train Iter 223, 1.221889, 2.911231, 0.464
Train Iter 224, 0.560462, 3.208667, 0.492
Train Iter 225, 1.803207, 2.040043, 0.589
Train Iter 226, 1.143107, 2.496247, 0.481
Train Iter 227, 1.668993, 2.184184, 0.590
Train Iter 228, 1.437274, 2.168496, 0.625
Train Iter 229, 1.845805, 1.574333, 0.669
Train Iter 230, 0.998014, 4.176044, 0.404
Train Iter 231, 1.179121, 2.910254, 0.425
Train Iter 232, 1.396399, 2.060548, 0.603
Train Iter 233, 1.377397, 3.270196, 0.388
Train Iter 234, 1.853401, 2.133804, 0.585
Train Iter 235, 1.042064, 2.989534, 0.549
Train Iter 236, 1.761738, 2.777748, 0.406
Train Iter 237, 1.056149, 2.803048, 0.547
Train Iter 238, 1.269282, 2.833691, 0.630
Train Iter 239, 1.726219, 2.600577, 0.486
Train Iter 240, 1.268886, 2.467669, 0.650
Train Iter 241, 1.325675, 2.592692, 0.507
Train Iter 242, 1.545448, 2.775068, 0.566
Train Iter 243, 0.899925, 4.072151, 0.386
Train Iter 244, 1.000060, 2.586092, 0.732
Train Iter 245, 2.199022, 1.774415, 0.668
Train Iter 246, 1.037574, 2.351115, 0.549
Train Iter 247, 0.765777, 4.425780, 0.424
Train Iter 248, 0.873154, 2.923843, 0.650
Train Iter 249, 1.126642, 2.633206, 0.627
Train Iter 250, 1.613003, 1.997553, 0.584
Train Iter 251, 1.215775, 2.104768, 0.794
Train Iter 252, 1.146290, 2.884686, 0.527
Train Iter 253, 1.111768, 2.909149, 0.486
Train Iter 254, 0.736271, 3.624731, 0.364
Train Iter 255, 1.509663, 2.485436, 0.526
Train Iter 256, 1.559315, 2.463151, 0.486
Train Iter 257, 0.648305, 2.390798, 0.607
Train Iter 258, 1.612854, 1.698583, 0.589
Train Iter 259, 0.708721, 4.421360, 0.428
Train Iter 260, 0.950722, 3.420175, 0.649
Train Iter 261, 1.280575, 2.502034, 0.568
Train Iter 262, 1.621558, 2.465221, 0.746
Train Iter 263, 1.193542, 2.936164, 0.687
Train Iter 264, 1.040238, 3.471953, 0.446
Train Iter 265, 1.357364, 2.172031, 0.629
Train Iter 266, 0.959434, 3.613433, 0.589
Train Iter 267, 1.839359, 2.167314, 0.590
Train Iter 268, 1.099262, 2.907344, 0.485
Train Iter 269, 1.137398, 4.609537, 0.428
Train Iter 270, 1.287449, 2.922313, 0.446
Train Iter 271, 0.835189, 3.492746, 0.487
Train Iter 272, 1.376593, 2.233855, 0.629
Train Iter 273, 0.765053, 3.950521, 0.465
Train Iter 274, 1.373113, 2.262167, 0.546
Train Iter 275, 1.802443, 2.591040, 0.550
Train Iter 276, 1.109837, 3.351824, 0.609
Train Iter 277, 0.972095, 2.006130, 0.569
Train Iter 278, 1.380821, 2.608469, 0.486
Train Iter 279, 1.566555, 1.984477, 0.630
Train Iter 280, 0.901177, 3.451377, 0.428
Train Iter 281, 0.798261, 3.857175, 0.688
Train Iter 282, 1.233859, 2.808058, 0.486
Train Iter 283, 0.507278, 13.850893, 0.282
Train Iter 284, 1.780591, 2.043862, 0.608
Train Iter 285, 1.378865, 3.052930, 0.447
Train Iter 286, 1.444428, 2.706678, 0.587
Train Iter 287, 1.361599, 2.869577, 0.465
Train Iter 288, 0.589431, 8.517797, 0.344
Train Iter 289, 1.060949, 2.947513, 0.468
Train Iter 290, 1.108964, 5.487056, 0.472
Train Iter 291, 1.223403, 2.771348, 0.445
Train Iter 292, 1.299505, 3.507169, 0.405
Train Iter 293, 1.131364, 2.842479, 0.487
Train Iter 294, 0.526484, 5.395637, 0.323
Train Iter 295, 1.176287, 3.437498, 0.486
Train Iter 296, 1.251189, 1.844683, 0.794
Train Iter 297, 0.954385, 4.120616, 0.446
Train Iter 298, 1.654088, 2.198913, 0.508
Train Iter 299, 1.237905, 2.998536, 0.566
Train Iter 300, 1.352555, 2.463617, 0.566
Train Iter 301, 1.555429, 1.939476, 0.729
Train Iter 302, 1.506681, 1.983549, 0.588
Train Iter 303, 0.880955, 3.215322, 0.486
Train Iter 304, 1.903619, 2.005958, 0.650
Train Iter 305, 1.927091, 2.066704, 0.769
Train Iter 306, 1.900598, 1.850490, 0.607
Train Iter 307, 1.507130, 2.723204, 0.466
Train Iter 308, 0.967244, 4.479760, 0.406
Train Iter 309, 0.921626, 2.866229, 0.506
Train Iter 310, 1.597747, 2.782088, 0.547
Train Iter 311, 1.258009, 3.185182, 0.507
Train Iter 312, 1.095480, 3.659342, 0.404
Train Iter 313, 0.933537, 3.835647, 0.486
Train Iter 314, 1.441865, 2.032122, 0.668
Train Iter 315, 0.942717, 2.918684, 0.525
Train Iter 316, 0.672956, 3.185966, 0.445
Train Iter 317, 1.337011, 2.064806, 0.649
Train Iter 318, 0.786646, 4.041659, 0.383
Train Iter 319, 0.961000, 2.547642, 0.567
Train Iter 320, 0.882460, 3.506791, 0.383
Train Iter 321, 1.560994, 2.564163, 0.547
Train Iter 322, 2.403902, 1.948930, 0.691
Train Iter 323, 1.177515, 3.923661, 0.556
Train Iter 324, 0.771790, 4.510030, 0.385
Train Iter 325, 1.340713, 3.009378, 0.546
Train Iter 326, 1.292726, 2.461665, 0.444
Train Iter 327, 1.275606, 3.141000, 0.485
Train Iter 328, 1.207094, 2.350857, 0.668
Train Iter 329, 1.003767, 3.813454, 0.729
Train Iter 330, 2.236117, 1.859089, 0.647
Train Iter 331, 1.567381, 1.918733, 0.566
Train Iter 332, 2.238129, 1.845899, 0.647
Train Iter 333, 0.762730, 2.685199, 0.607
Train Iter 334, 0.697448, 4.946443, 0.363
Train Iter 335, 1.396172, 2.854230, 0.486
Train Iter 336, 0.949145, 3.260920, 0.445
Train Iter 337, 0.328794, 5.101822, 0.323
Train Iter 338, 1.786323, 2.554293, 0.465
Train Iter 339, 1.611850, 2.407818, 0.546
Train Iter 340, 0.984858, 3.487998, 0.464
Train Iter 341, 1.360924, 2.073083, 0.588
Train Iter 342, 1.513843, 2.196702, 0.488
Train Iter 343, 1.697744, 2.055206, 0.546
Train Iter 344, 1.602719, 2.189143, 0.487
Train Iter 345, 0.851588, 3.993946, 0.569
Train Iter 346, 0.973228, 4.420534, 0.445
Train Iter 347, 0.644300, 7.370564, 0.343
Train Iter 348, 0.451031, 4.222813, 0.486
Train Iter 349, 1.087198, 3.397240, 0.484
Train Iter 350, 1.791293, 1.599400, 0.709
Train Iter 351, 1.458264, 3.107759, 0.568
Train Iter 352, 0.852886, 4.247668, 0.363
Train Iter 353, 0.992093, 3.124408, 0.669
Train Iter 354, 2.618691, 2.221781, 0.730
Train Iter 355, 0.765368, 3.507385, 0.467
Train Iter 356, 0.789787, 2.293898, 0.671
Train Iter 357, 1.045289, 2.279611, 0.730
Train Iter 358, 1.419279, 2.804910, 0.609
Train Iter 359, 1.539898, 2.939705, 0.526
Train Iter 360, 1.934425, 2.649915, 0.588
Train Iter 361, 0.583472, 4.571654, 0.385
Train Iter 362, 0.840215, 4.140860, 0.404
Train Iter 363, 1.387496, 3.228986, 0.488
Train Iter 364, 1.833779, 2.770627, 0.567
Train Iter 365, 1.513231, 2.616436, 0.608
Train Iter 366, 1.197285, 2.233265, 0.569
Train Iter 367, 1.561133, 1.913657, 0.672
Train Iter 368, 0.873737, 3.258557, 0.422
Train Iter 369, 0.656187, 1.760104, 0.630
Train Iter 370, 1.319867, 2.727234, 0.603
Train Iter 371, 1.008290, 3.019190, 0.486
Train Iter 372, 1.642779, 3.181604, 0.549
Train Iter 373, 1.142504, 2.448597, 0.507
Train Iter 374, 0.997708, 3.244188, 0.524
Train Iter 375, 1.203109, 2.759367, 0.507
Train Iter 376, 0.892911, 3.826125, 0.351
Train Iter 377, 0.732022, 3.897166, 0.547
Train Iter 378, 1.434350, 3.277676, 0.462
Train Iter 379, 1.579341, 2.980145, 0.507
