id,acc,pre,rec,f1s,iou
218,0.703125,0.575893,0.575893,0.575893,0.404389
219,0.882482,0.822917,0.864964,0.843416,0.729231
220,0.959865,0.916335,0.958333,0.936864,0.881226
221,0.539683,1.000000,0.079365,0.147059,0.079365
222,0.947943,0.943128,0.917051,0.929907,0.868996
223,0.893826,0.867133,0.864111,0.865620,0.763077
224,0.964623,0.923077,1.000000,0.960000,0.923077
225,0.982771,0.956989,0.988889,0.972678,0.946809
226,0.976308,0.976401,0.970674,0.973529,0.948424
227,0.617630,0.350515,0.435897,0.388571,0.241135
228,0.888405,0.789062,0.874459,0.829569,0.708772
229,0.957016,0.945833,0.938017,0.941909,0.890196
230,0.976887,0.975000,0.975000,0.975000,0.951220
231,0.908009,0.913043,0.858736,0.885057,0.793814
232,0.960266,0.965300,0.944444,0.954758,0.913433
233,0.826479,0.674556,0.740260,0.705882,0.545455
234,0.966792,0.960000,0.952381,0.956175,0.916031
235,0.966698,0.972678,0.941799,0.956989,0.917526
236,0.932803,0.942492,0.904908,0.923318,0.857558
237,0.964828,0.944444,0.955823,0.950100,0.904943
238,0.962101,0.954545,0.947368,0.950943,0.906475
239,0.951587,0.942982,0.926724,0.934783,0.877551
240,0.620868,0.545455,0.500000,0.521739,0.352941
241,0.796696,0.760181,0.691358,0.724138,0.567568
242,0.738049,0.565957,0.651961,0.605923,0.434641
243,0.885396,0.857143,0.923077,0.888889,0.800000
244,0.902890,0.911111,0.854167,0.881720,0.788462
245,0.927315,0.916667,0.900356,0.908438,0.832237
246,0.926263,0.912281,0.888889,0.900433,0.818898
247,0.990842,1.000000,0.981685,0.990758,0.981685
248,1.000000,1.000000,1.000000,1.000000,1.000000
249,0.988017,0.967262,1.000000,0.983359,0.967262
250,0.968463,0.983471,0.944444,0.963563,0.929688
251,0.978947,0.899160,1.000000,0.946903,0.899160
252,0.792355,0.754054,0.794872,0.773925,0.631222
253,0.953604,0.944444,0.950000,0.947214,0.899721
254,0.944036,0.937500,0.924658,0.931034,0.870968
255,0.960691,0.945148,0.945148,0.945148,0.896000
256,0.891403,0.820408,0.862661,0.841004,0.725632
257,0.962546,0.975610,0.947368,0.961282,0.925450
258,0.946011,0.908730,0.934694,0.921529,0.854478
259,0.973575,0.956522,0.970588,0.963504,0.929577
260,0.506536,1.000000,0.013072,0.025806,0.013072
261,0.948980,1.000000,0.897959,0.946237,0.897959
262,0.903261,0.910714,0.831522,0.869318,0.768844
263,0.958333,1.000000,0.916667,0.956522,0.916667
264,0.854227,0.656667,0.891403,0.756238,0.608025
265,0.894610,0.919831,0.825758,0.870259,0.770318
266,0.920290,1.000000,0.840580,0.913386,0.840580
267,0.868368,0.806630,0.890244,0.846377,0.733668
268,0.930847,0.897436,0.905172,0.901288,0.820312
269,0.945918,0.988764,0.897959,0.941176,0.888889
270,0.918206,0.918919,0.897361,0.908012,0.831522
271,0.970796,0.869048,1.000000,0.929936,0.869048
272,0.969153,0.911263,0.988889,0.948490,0.902027
273,0.937753,0.961905,0.889868,0.924485,0.859574
274,0.948459,0.983402,0.904580,0.942346,0.890977
275,0.952860,0.917379,0.969880,0.942899,0.891967
276,0.933650,0.895317,0.953079,0.923295,0.857520
277,0.500652,0.250000,0.006135,0.011976,0.006024
278,0.953057,0.928571,0.939759,0.934132,0.876404
279,0.913585,0.944262,0.864865,0.902821,0.822857
280,0.962585,0.919872,0.976190,0.947195,0.899687
281,0.842262,0.866667,0.773810,0.817610,0.691489
282,0.937898,1.000000,0.875796,0.933786,0.875796
283,0.832605,0.788194,0.788194,0.788194,0.650430
284,0.966477,0.995918,0.934866,0.964427,0.931298
285,0.928764,0.948276,0.880000,0.912863,0.839695
286,0.934281,0.952862,0.898413,0.924837,0.860182
287,0.973978,1.000000,0.947955,0.973282,0.947955
288,0.886694,0.781818,0.855721,0.817102,0.690763
289,0.944837,0.911538,0.933071,0.922179,0.855596
290,0.979799,0.957854,0.980392,0.968992,0.939850
291,0.978333,1.000000,0.956667,0.977853,0.956667
292,0.976744,1.000000,0.953488,0.976190,0.953488
293,0.945244,0.920139,0.936396,0.928196,0.866013
294,0.962080,0.924686,0.956710,0.940426,0.887550
295,0.930042,0.888325,0.897436,0.892857,0.806452
296,0.611814,0.541958,0.500000,0.520134,0.351474
297,0.924591,0.892638,0.923810,0.907956,0.831429
298,0.976850,0.981413,0.963504,0.972376,0.946237
299,0.968212,0.956522,0.960000,0.958258,0.919861
300,0.928687,0.654902,1.000000,0.791469,0.654902
301,0.959064,1.000000,0.918129,0.957317,0.918129
302,0.988782,1.000000,0.977564,0.988655,0.977564
303,0.722102,0.661111,0.714715,0.686869,0.523077
304,0.874272,0.804487,0.871528,0.836667,0.719198
305,0.973464,1.000000,0.946927,0.972740,0.946927
306,0.974000,0.975610,0.962199,0.968858,0.939597
307,0.895049,0.924812,0.831081,0.875445,0.778481
308,0.863691,0.932773,0.740000,0.825279,0.702532
309,0.975806,0.923077,1.000000,0.960000,0.923077
310,0.931085,1.000000,0.862170,0.925984,0.862170
311,0.975564,0.906475,1.000000,0.950943,0.906475
312,0.936118,0.895833,0.931408,0.913274,0.840391
313,0.641538,0.576667,0.552716,0.564437,0.393182
314,0.924098,0.979757,0.858156,0.914934,0.843206
315,0.877650,0.842262,0.870769,0.856278,0.748677
316,0.895411,0.752212,0.885417,0.813397,0.685484
317,0.943478,1.000000,0.886957,0.940092,0.886957
318,0.913700,0.927757,0.865248,0.895413,0.810631
319,0.961184,0.900000,0.962791,0.930337,0.869748
320,0.965706,0.888889,0.992248,0.937729,0.882759
321,0.897900,0.976027,0.811966,0.886470,0.796089
322,0.881683,0.863071,0.825397,0.843813,0.729825
323,0.967985,0.881533,1.000000,0.937037,0.881533
324,0.893200,0.850694,0.871886,0.861160,0.756173
325,0.877738,0.829365,0.836000,0.832669,0.713311
326,0.717848,0.645946,0.724242,0.682857,0.518438
327,0.910579,0.911392,0.860558,0.885246,0.794118
328,0.921273,0.916667,0.880000,0.897959,0.814815
329,0.612723,0.567308,0.526786,0.546296,0.375796
330,0.904780,0.784091,0.911894,0.843177,0.728873
331,0.947693,0.835341,0.967442,0.896552,0.812500
332,0.937496,0.844575,0.982935,0.908517,0.832370
333,0.935772,0.895455,0.912037,0.903670,0.824268
334,0.899573,1.000000,0.799145,0.888361,0.799145
335,0.962840,0.993197,0.929936,0.960526,0.924051
336,0.940781,0.937255,0.912214,0.924565,0.859712
337,0.949546,0.917808,0.946996,0.932174,0.872964
338,0.905359,0.578475,0.955556,0.720670,0.563319
339,0.870387,0.827381,0.866044,0.846271,0.733509
340,0.929962,0.917647,0.900000,0.908738,0.832740
341,0.973214,1.000000,0.946429,0.972477,0.946429
342,0.958704,0.942177,0.951890,0.947009,0.899351
343,0.935471,0.946602,0.890411,0.917647,0.847826
344,0.813938,0.760870,0.790323,0.775316,0.633075
345,0.994382,1.000000,0.988764,0.994350,0.988764
346,0.965000,1.000000,0.930000,0.963731,0.930000
347,0.928912,0.920415,0.904762,0.912521,0.839117
348,0.961291,0.938406,0.955720,0.946984,0.899306
349,0.982633,0.976190,0.979522,0.977853,0.956667
350,0.927997,0.877358,0.936242,0.905844,0.827893
351,0.956294,0.809160,1.000000,0.894515,0.809160
352,0.946679,0.961832,0.913043,0.936803,0.881119
353,0.985915,0.953488,1.000000,0.976190,0.953488
354,0.820266,0.736111,0.788104,0.761221,0.614493
355,0.976949,0.941704,0.976744,0.958904,0.921053
356,0.925261,0.930233,0.885609,0.907372,0.830450
357,0.638550,0.485477,0.502146,0.493671,0.327731
358,0.984578,0.978166,0.978166,0.978166,0.957265
359,0.955200,0.916667,0.954717,0.935305,0.878472
360,0.770249,0.655303,0.709016,0.681102,0.516418
361,0.931741,1.000000,0.863481,0.926740,0.863481
362,0.886259,0.631179,0.932584,0.752834,0.603636
363,0.894690,0.849359,0.886288,0.867430,0.765896
364,0.750000,0.744361,0.642857,0.689895,0.526596
365,0.971698,1.000000,0.943396,0.970874,0.943396
366,0.962660,0.944598,0.971510,0.957865,0.919137
367,0.949167,0.958333,0.923077,0.940375,0.887460
368,0.950154,0.924638,0.957958,0.941003,0.888579
369,0.939635,0.937500,0.919355,0.928339,0.866261
370,0.964873,0.951220,0.972299,0.961644,0.926121
371,0.929533,0.948718,0.902439,0.925000,0.860465
372,0.949041,0.852000,0.963801,0.904459,0.825581
373,0.918123,0.943020,0.885027,0.913103,0.840102
374,0.835908,0.866097,0.789610,0.826087,0.703704
375,0.737537,0.711009,0.794872,0.750605,0.600775
376,0.889981,0.791971,0.885714,0.836224,0.718543
377,0.967599,0.947761,0.962121,0.954887,0.913669
378,0.935869,0.969231,0.894886,0.930576,0.870166
379,0.889212,0.833333,0.872727,0.852575,0.743034
380,0.877937,0.879518,0.814126,0.845560,0.732441
381,0.950353,0.901288,0.941704,0.921053,0.853659
382,0.960594,0.946903,0.942731,0.944812,0.895397
383,0.964696,0.952778,0.968927,0.960784,0.924528
384,0.969367,0.961538,0.957854,0.959693,0.922509
385,0.913332,0.882192,0.925287,0.903226,0.823529
386,0.901258,0.915254,0.840467,0.876268,0.779783
387,0.943676,0.877863,0.946502,0.910891,0.836364
388,0.921578,0.769231,0.947867,0.849257,0.738007
389,0.962588,0.972973,0.949868,0.961282,0.925450
390,0.975806,0.923077,1.000000,0.960000,0.923077
391,0.749749,0.526471,0.788546,0.631393,0.461340
392,0.956276,0.918552,0.944186,0.931193,0.871245
393,0.758288,0.649789,0.666667,0.658120,0.490446
394,0.947059,1.000000,0.894118,0.944099,0.894118
395,0.876983,0.865546,0.814229,0.839104,0.722807
396,0.937625,0.958333,0.897163,0.926740,0.863481
397,0.933559,0.852130,1.000000,0.920162,0.852130
398,0.975904,1.000000,0.951807,0.975309,0.951807
399,0.947486,0.888393,0.938679,0.912844,0.839662
400,0.979753,0.898058,0.994624,0.943878,0.893720
401,0.948246,0.946023,0.940678,0.943343,0.892761
402,0.967628,0.950867,0.973373,0.961988,0.926761
403,0.913137,0.912727,0.874564,0.893238,0.807074
404,0.526945,0.329114,0.142077,0.198473,0.110169
405,0.894751,0.748718,0.869048,0.804408,0.672811
406,0.949833,1.000000,0.899666,0.947183,0.899666
407,0.951146,0.972973,0.923077,0.947368,0.900000
408,0.955559,0.881423,0.965368,0.921488,0.854406
409,0.920113,0.960000,0.857143,0.905660,0.827586
410,0.760634,0.732899,0.698758,0.715421,0.556931
411,0.933712,0.982456,0.875000,0.925620,0.861538
412,0.989362,0.975676,1.000000,0.987688,0.975676
413,0.691792,0.641667,0.675439,0.658120,0.490446
414,0.960649,0.963211,0.944262,0.953642,0.911392
415,0.948437,0.960000,0.916031,0.937500,0.882353
416,0.922342,0.824903,0.925764,0.872428,0.773723
417,0.971274,0.902222,0.980676,0.939815,0.886463
418,1.000000,1.000000,1.000000,1.000000,1.000000
419,0.977885,0.919861,1.000000,0.958258,0.919861
420,0.954106,0.906863,1.000000,0.951157,0.906863
421,0.931489,0.849003,0.973856,0.907154,0.830084
422,0.966346,0.882943,1.000000,0.937833,0.882943
423,0.949856,0.903333,0.957597,0.929674,0.868590
424,0.979167,1.000000,0.958333,0.978723,0.958333
425,0.892780,0.926036,0.845946,0.884181,0.792405
426,0.983535,0.979167,0.979167,0.979167,0.959184
427,0.937448,0.956522,0.896296,0.925430,0.861210
428,0.967362,0.947917,0.964664,0.956217,0.916107
429,0.866583,0.826923,0.845902,0.836305,0.718663
430,0.987903,0.960000,1.000000,0.979592,0.960000
431,0.970648,0.909091,1.000000,0.952381,0.909091
432,0.982162,0.935065,0.990826,0.962138,0.927039
433,0.812004,0.876289,0.669291,0.758929,0.611511
434,0.977273,1.000000,0.954545,0.976744,0.954545
435,0.916331,0.923077,0.875000,0.898396,0.815534
436,0.977541,0.950000,1.000000,0.974359,0.950000
437,0.968169,0.956667,0.963087,0.959866,0.922830
438,0.961678,0.922747,0.955556,0.938865,0.884774
439,0.960636,0.868726,0.982533,0.922131,0.855513
440,0.858592,0.884259,0.764000,0.819742,0.694545
441,0.956317,0.992481,0.916667,0.953069,0.910345
442,0.840319,0.736434,0.899054,0.809659,0.680191
443,0.994297,0.977273,1.000000,0.988506,0.977273
444,0.964191,0.962121,0.947761,0.954887,0.913669
445,0.806678,0.806202,0.714777,0.757741,0.609971
446,0.947641,0.854610,0.971774,0.909434,0.833910
447,0.962673,0.944444,0.971429,0.957746,0.918919
448,0.940546,0.926573,0.923345,0.924956,0.860390
449,0.905694,1.000000,0.811388,0.895874,0.811388
450,0.880225,0.803333,0.876364,0.838261,0.721557
451,0.941463,0.904025,0.948052,0.925515,0.861357
452,0.973469,0.974729,0.960854,0.967742,0.937500
453,0.947925,0.977099,0.907801,0.941176,0.888889
454,0.951477,0.975232,0.921053,0.947368,0.900000
455,0.789941,0.681081,0.826230,0.746667,0.595745
456,0.929226,0.973856,0.876471,0.922601,0.856322
457,0.953243,0.898955,0.962687,0.929730,0.868687
458,0.951488,0.963333,0.926282,0.944444,0.894737
459,0.949942,0.923636,0.940741,0.932110,0.872852
460,0.912184,0.890756,0.872428,0.881497,0.788104
461,0.969319,0.954198,0.961538,0.957854,0.919118
462,0.916752,0.916667,0.876812,0.896296,0.812081
463,0.946394,0.954545,0.916364,0.935065,0.878049
464,0.914924,0.905303,0.878676,0.891791,0.804714
465,0.942301,0.933333,0.914286,0.923711,0.858238
466,0.950810,0.882353,0.946602,0.913349,0.840517
467,0.854908,0.808271,0.808271,0.808271,0.678233
468,0.948967,0.888446,0.948936,0.917695,0.847909
469,0.925403,0.841667,0.918182,0.878261,0.782946
470,0.872313,0.916667,0.775934,0.840449,0.724806
471,0.959428,0.923664,0.956522,0.939806,0.886447
472,0.966667,0.904762,1.000000,0.950000,0.904762
473,0.950775,0.956140,0.919831,0.937634,0.882591
474,0.957295,1.000000,0.914591,0.955390,0.914591
475,0.988016,0.991803,0.979757,0.985743,0.971888
476,0.961474,0.902542,0.963801,0.932166,0.872951
477,0.754961,0.747922,0.729730,0.738714,0.585683
478,0.937500,1.000000,0.875000,0.933333,0.875000
479,0.814699,0.631579,0.936170,0.754286,0.605505
480,0.847515,0.750000,0.783920,0.766585,0.621514
481,0.966281,0.883333,1.000000,0.938053,0.883333
482,0.880824,0.844358,0.837838,0.841085,0.725753
483,0.846098,0.773684,0.882883,0.824684,0.701671
484,0.968085,1.000000,0.936170,0.967033,0.936170
485,0.913971,0.961373,0.845283,0.899598,0.817518
486,0.975184,0.992063,0.954198,0.972763,0.946970
487,0.940306,0.948617,0.905660,0.926641,0.863309
488,0.952830,0.900000,1.000000,0.947368,0.900000
489,0.968590,0.958333,0.958333,0.958333,0.920000
490,0.933015,0.881356,0.916300,0.898488,0.815686
491,0.905836,0.919492,0.847656,0.882114,0.789091
492,0.943610,0.967262,0.912921,0.939306,0.885559
493,0.975701,0.905455,1.000000,0.950382,0.905455
494,0.942380,0.862205,0.948052,0.903093,0.823308
495,0.955157,0.916364,0.954545,0.935065,0.878049
496,0.963765,0.911504,0.962617,0.936364,0.880342
497,0.797809,0.791892,0.783422,0.787634,0.649667
498,0.988971,0.952381,1.000000,0.975610,0.952381
499,0.991150,1.000000,0.982301,0.991071,0.982301
500,0.878815,0.903226,0.836957,0.868829,0.768080
501,0.965330,0.924242,0.968254,0.945736,0.897059
502,0.855237,0.832500,0.876316,0.853846,0.744966
503,0.766584,0.759542,0.663333,0.708185,0.548209
504,0.964072,0.935943,0.963370,0.949458,0.903780
505,0.937442,0.916667,0.923077,0.919861,0.851613
506,0.953488,0.928571,0.928571,0.928571,0.866667
507,0.943081,0.912088,0.932584,0.922222,0.855670
508,0.972822,0.880184,0.989637,0.931707,0.872146
509,0.910723,0.926230,0.856061,0.889764,0.801418
510,0.978682,0.964516,0.980328,0.972358,0.946203
511,0.796546,0.792308,0.703072,0.745027,0.593660
512,0.964845,0.942857,0.967427,0.954984,0.913846
513,0.949405,1.000000,0.898810,0.946708,0.898810
514,0.906828,0.977679,0.823308,0.893878,0.808118
515,0.962756,0.860627,1.000000,0.925094,0.860627
516,0.977099,1.000000,0.954198,0.976562,0.954198
517,0.869048,0.822222,0.880952,0.850575,0.740000
518,0.967249,1.000000,0.934498,0.966140,0.934498
519,0.483677,0.000000,0.000000,0.000000,0.000000
520,0.991031,0.976879,1.000000,0.988304,0.976879
521,0.561251,0.370370,0.363636,0.366972,0.224719
522,0.953127,0.945833,0.930328,0.938017,0.883268
523,0.988484,0.956364,1.000000,0.977695,0.956364
524,0.842273,0.880952,0.783069,0.829132,0.708134
525,0.979167,1.000000,0.958333,0.978723,0.958333
526,0.837439,0.759615,0.825784,0.791319,0.654696
527,0.984991,0.940075,1.000000,0.969112,0.940075
528,0.988959,1.000000,0.977918,0.988836,0.977918
529,0.984023,0.936803,1.000000,0.967370,0.936803
530,0.919976,0.881188,0.881188,0.881188,0.787611
531,0.937427,0.949868,0.923077,0.936281,0.880196
532,0.858728,0.606164,0.912371,0.728395,0.572816
533,0.702797,0.670455,0.586093,0.625442,0.455013
534,0.957564,0.921502,0.960854,0.940767,0.888158
535,0.956751,0.954545,0.936803,0.945591,0.896797
536,0.981902,0.937956,0.996124,0.966165,0.934545
537,0.928546,0.941634,0.886447,0.913208,0.840278
538,0.948333,1.000000,0.896667,0.945518,0.896667
539,0.977551,0.960000,0.979592,0.969697,0.941176
540,0.972727,0.886364,1.000000,0.939759,0.886364
541,0.939668,0.970833,0.892720,0.930140,0.869403
542,0.976149,0.946429,0.981481,0.963636,0.929825
543,0.912302,0.894928,0.882143,0.888489,0.799353
544,0.901422,0.955882,0.819328,0.882353,0.789474
545,1.000000,1.000000,1.000000,1.000000,1.000000
546,0.966891,0.912821,0.962162,0.936842,0.881188
547,0.979167,1.000000,0.958333,0.978723,0.958333
548,0.972841,0.980916,0.955390,0.967985,0.937956
549,0.958333,1.000000,0.916667,0.956522,0.916667
550,0.963449,0.972892,0.947214,0.959881,0.922857
551,0.954973,0.920000,0.958333,0.938776,0.884615
552,0.956891,0.920635,0.950820,0.935484,0.878788
553,0.961342,0.955782,0.949324,0.952542,0.909385
554,0.951026,0.972763,0.915751,0.943396,0.892857
555,0.917028,0.829582,0.938182,0.880546,0.786585
556,0.988971,0.952381,1.000000,0.975610,0.952381
557,0.922701,0.876923,0.886010,0.881443,0.788018
558,0.886748,0.877863,0.836364,0.856611,0.749186
559,0.956751,0.954545,0.936803,0.945591,0.896797
560,0.947552,0.943775,0.921569,0.932540,0.873606
561,0.955042,0.886179,0.960352,0.921776,0.854902
562,0.884291,0.875000,0.842809,0.858603,0.752239
563,0.941267,0.934524,0.931751,0.933135,0.874652
564,0.984012,1.000000,0.968023,0.983752,0.968023
565,0.954639,0.916667,0.956522,0.936170,0.880000
566,0.919077,0.910364,0.912921,0.911641,0.837629
567,0.954292,0.871429,0.976000,0.920755,0.853147
568,0.581111,0.500000,0.190000,0.275362,0.159664
569,0.960100,0.905983,0.959276,0.931868,0.872428
570,0.839929,0.829060,0.819718,0.824363,0.701205
571,0.848109,0.842657,0.790164,0.815567,0.688571
572,0.954983,0.847751,0.991903,0.914179,0.841924
573,0.934051,0.930769,0.902985,0.916667,0.846154
574,0.925064,0.859848,0.919028,0.888454,0.799296
575,0.928571,1.000000,0.857143,0.923077,0.857143
576,0.922568,0.970492,0.865497,0.914992,0.843305
577,0.681167,0.562264,0.582031,0.571977,0.400538
578,0.912347,0.773810,0.924171,0.842333,0.727612
579,0.817249,0.743590,0.743590,0.743590,0.591837
580,0.962690,0.896947,0.975104,0.934394,0.876866
581,1.000000,1.000000,1.000000,1.000000,1.000000
582,0.934718,0.943320,0.896154,0.919132,0.850365
583,0.959890,0.860215,0.991736,0.921305,0.854093
584,0.963355,0.861004,0.991111,0.921488,0.854406
585,0.976787,0.974359,0.974359,0.974359,0.950000
586,0.941552,0.851528,0.942029,0.894495,0.809129
587,0.909938,0.934783,0.857143,0.894281,0.808777
588,0.904908,1.000000,0.809816,0.894915,0.809816
589,0.908652,0.845361,0.867725,0.856397,0.748858
590,0.941880,0.936000,0.914062,0.924901,0.860294
591,0.914821,0.855769,0.881188,0.868293,0.767241
592,0.678108,0.562500,0.551020,0.556701,0.385714
593,0.811020,0.727273,0.815789,0.768992,0.624685
594,0.979331,0.929293,1.000000,0.963351,0.929293
595,0.786586,0.690972,0.745318,0.717117,0.558989
596,0.904829,0.965157,0.831832,0.893548,0.807580
597,0.973644,0.951557,0.975177,0.963222,0.929054
598,0.977911,0.977011,0.974212,0.975610,0.952381
599,0.943039,0.921053,0.945946,0.933333,0.875000
600,0.951572,0.933333,0.923077,0.928177,0.865979
601,0.828949,0.768657,0.777358,0.772983,0.629969
602,0.974185,1.000000,0.948370,0.973501,0.948370
603,0.939001,0.926531,0.911647,0.919028,0.850187
604,0.877079,0.891738,0.845946,0.868239,0.767157
605,0.655235,0.522321,0.504310,0.513158,0.345133
606,0.943761,0.951389,0.916388,0.933560,0.875399
607,0.965570,0.944444,0.977011,0.960452,0.923913
608,0.859638,0.796020,0.909091,0.848806,0.737327
609,0.895480,0.928571,0.833333,0.878378,0.783133
610,0.965661,0.963563,0.948207,0.955823,0.915385
611,0.935233,0.809160,0.959276,0.877847,0.782288
612,0.879101,0.861345,0.820000,0.840164,0.724382
613,0.914880,0.913043,0.878049,0.895204,0.810289
614,0.988971,0.952381,1.000000,0.975610,0.952381
615,0.551424,0.351351,0.178082,0.236364,0.134021
616,0.989837,1.000000,0.979675,0.989733,0.979675
617,0.957549,0.938356,0.951389,0.944828,0.895425
618,0.962469,0.975000,0.942598,0.958525,0.920354
619,0.943456,0.911628,0.920188,0.915888,0.844828
620,0.978887,0.954545,0.980545,0.967370,0.936803
621,0.986842,1.000000,0.973684,0.986667,0.973684
622,0.880351,0.904762,0.808511,0.853933,0.745098
623,0.956189,0.896552,0.979452,0.936170,0.880000
624,0.924549,0.892308,0.923567,0.907668,0.830946
625,0.965590,0.940299,0.961832,0.950943,0.906475
626,0.899239,0.858369,0.858369,0.858369,0.751880
627,0.967318,0.959707,0.956204,0.957952,0.919298
628,0.988479,0.972222,1.000000,0.985915,0.972222
629,0.932073,0.893004,0.911765,0.902287,0.821970
630,0.960606,1.000000,0.921212,0.958991,0.921212
631,0.949767,0.946779,0.944134,0.945455,0.896552
632,0.703496,0.605263,0.450980,0.516854,0.348485
633,0.936404,0.930612,0.904762,0.917505,0.847584
634,0.948754,0.898305,0.956679,0.926573,0.863192
635,0.503145,1.000000,0.006289,0.012500,0.006289
636,0.665465,0.846154,0.351064,0.496241,0.330000
637,0.849918,0.773756,0.788018,0.780822,0.640449
638,0.721640,0.666667,0.702703,0.684211,0.520000
639,0.963691,0.948649,0.972299,0.960328,0.923684
640,0.920774,0.799320,0.951417,0.868762,0.767974
641,0.850645,0.851852,0.760331,0.803493,0.671533
642,0.905769,0.875000,0.875000,0.875000,0.777778
643,0.946498,0.923780,0.946875,0.935185,0.878261
644,0.968169,0.956667,0.963087,0.959866,0.922830
645,0.988117,0.948000,1.000000,0.973306,0.948000
646,0.976190,0.978261,0.964286,0.971223,0.944056
647,0.963049,0.938182,0.959108,0.948529,0.902098
648,0.976959,0.945946,1.000000,0.972222,0.945946
649,0.975723,0.948617,0.975610,0.961924,0.926641
650,0.971066,0.921922,0.996753,0.957878,0.919162
651,0.985525,0.972727,0.981651,0.977169,0.955357
652,0.878630,0.892157,0.829787,0.859843,0.754144
653,0.876417,0.785953,0.876866,0.828924,0.707831
654,0.978700,0.946779,1.000000,0.972662,0.946779
655,0.958306,0.824219,0.995283,0.901709,0.821012
656,0.970059,0.983264,0.947581,0.965092,0.932540
657,0.824824,0.739726,0.750000,0.744828,0.593407
658,0.876341,0.868966,0.831683,0.849916,0.739003
659,0.990354,1.000000,0.980707,0.990260,0.980707
660,0.868848,0.869806,0.850949,0.860274,0.754808
661,0.910549,0.883817,0.872951,0.878351,0.783088
662,0.719109,0.593156,0.636735,0.614173,0.443182
663,0.949047,0.896226,0.935961,0.915663,0.844444
664,0.865990,0.804714,0.847518,0.825561,0.702941
665,0.913175,0.986111,0.832031,0.902542,0.822394
666,0.930803,0.970037,0.877966,0.921708,0.854785
667,0.982524,0.937282,1.000000,0.967626,0.937282
668,0.902786,0.808642,0.929078,0.864686,0.761628
669,0.885918,0.826316,0.920821,0.871012,0.771499
670,0.730687,0.715100,0.697222,0.706048,0.545652
671,0.975155,1.000000,0.950311,0.974522,0.950311
672,0.648383,0.588571,0.616766,0.602339,0.430962
673,0.816614,0.811429,0.788889,0.800000,0.666667
674,0.762247,0.650602,0.683544,0.666667,0.500000
675,0.794786,0.938596,0.601124,0.732877,0.578378
676,0.989583,1.000000,0.979167,0.989474,0.979167
677,0.875904,0.848485,0.829630,0.838951,0.722581
678,0.912873,0.895833,0.886598,0.891192,0.803738
679,0.978147,0.894515,1.000000,0.944321,0.894515
680,0.935970,0.899628,0.923664,0.911488,0.837370
681,0.953535,0.942029,0.938628,0.940325,0.887372
682,0.861620,0.875000,0.800000,0.835821,0.717949
683,0.781615,0.729730,0.789474,0.758427,0.610860
684,0.925052,0.916667,0.892989,0.904673,0.825939
685,0.895012,0.794007,0.890756,0.839604,0.723549
686,0.951950,0.975000,0.926121,0.949932,0.904639
687,0.974409,0.972973,0.972973,0.972973,0.947368
688,0.961950,0.968661,0.949721,0.959097,0.921409
689,0.723049,0.737500,0.646575,0.689051,0.525612
690,0.982711,0.996269,0.967391,0.981618,0.963899
691,1.000000,1.000000,1.000000,1.000000,1.000000
692,0.908492,0.872222,0.920821,0.895863,0.811370
693,0.930944,0.968254,0.877698,0.920755,0.853147
694,0.942647,0.923529,0.942943,0.933135,0.874652
695,0.988333,1.000000,0.976667,0.988196,0.976667
696,0.813222,0.833333,0.731707,0.779221,0.638298
697,0.987903,0.960000,1.000000,0.979592,0.960000
698,0.978577,0.951613,0.979253,0.965235,0.932806
699,0.932787,0.976654,0.877622,0.924494,0.859589
700,0.956924,0.928571,0.947368,0.937876,0.883019
701,0.936374,0.871287,0.916667,0.893401,0.807339
702,0.775817,0.675824,0.650794,0.663073,0.495968
703,0.938579,0.975000,0.900000,0.936000,0.879699
704,0.896594,0.913495,0.846154,0.878536,0.783383
705,0.945467,0.897507,0.972973,0.933718,0.875676
706,0.977410,0.958333,0.978723,0.968421,0.938776
707,0.977041,0.940887,0.974490,0.957393,0.918269
708,0.975865,0.971014,0.967509,0.969259,0.940351
709,0.826940,0.834921,0.771261,0.801829,0.669211
710,0.901488,0.945833,0.828467,0.883268,0.790941
711,0.903235,0.915408,0.870690,0.892489,0.805851
712,0.861331,0.875346,0.833773,0.854054,0.745283
713,0.885529,0.832000,0.848980,0.840404,0.724739
714,0.903678,0.902724,0.856089,0.878788,0.783784
715,0.861663,0.866667,0.764706,0.812500,0.684211
716,0.949161,0.980159,0.908088,0.942748,0.891697
717,0.962057,0.809322,1.000000,0.894614,0.809322
718,0.930780,0.851852,0.958333,0.901961,0.821429
719,0.914475,0.870871,0.920635,0.895062,0.810056
720,0.869416,0.822917,0.840426,0.831579,0.711712
721,0.972248,0.934028,0.981752,0.957295,0.918089
722,0.967991,0.919444,1.000000,0.958032,0.919444
723,0.793106,0.770000,0.733333,0.751220,0.601562
724,0.945490,0.881633,0.943231,0.911392,0.837209
725,0.975442,0.916667,1.000000,0.956522,0.916667
726,0.508287,0.500000,0.023121,0.044199,0.022599
727,0.922471,0.883895,0.904215,0.893939,0.808219
728,0.931758,0.976190,0.875445,0.923077,0.857143
729,0.814657,0.785714,0.718367,0.750533,0.600683
730,0.946433,0.875000,0.961832,0.916364,0.845638
731,0.926376,0.848837,0.924051,0.884848,0.793478
732,0.944579,0.953488,0.907080,0.929705,0.868644
733,0.986486,1.000000,0.972973,0.986301,0.972973
734,0.666308,0.428152,0.675926,0.524237,0.355231
