id,acc,pre,rec,f1s,iou
137,0.921935,0.854545,0.899522,0.876457,0.780083
138,0.937858,0.918519,0.918519,0.918519,0.849315
139,0.343750,0.000000,0.000000,0.000000,0.000000
140,0.970044,0.915254,0.989011,0.950704,0.906040
141,0.754266,0.624339,0.627660,0.625995,0.455598
142,0.971956,0.892377,0.985149,0.936471,0.880531
143,0.635952,0.346154,0.515924,0.414322,0.261290
144,0.877459,0.793220,0.873134,0.831261,0.711246
145,0.625628,0.529644,0.485507,0.506616,0.339241
146,0.910457,0.953642,0.832370,0.888889,0.800000
147,0.745932,0.659218,0.595960,0.625995,0.455598
148,0.826040,0.802885,0.726087,0.762557,0.616236
149,0.746689,0.711340,0.594828,0.647887,0.479167
150,0.656347,1.000000,0.312693,0.476415,0.312693
151,0.822149,0.812785,0.720648,0.763948,0.618056
152,0.770636,0.743243,0.604396,0.666667,0.500000
153,0.851101,0.760563,0.755245,0.757895,0.610169
154,0.975923,0.909091,0.990991,0.948276,0.901639
155,0.948467,0.810945,0.958824,0.878706,0.783654
156,0.902615,0.835556,0.870370,0.852608,0.743083
157,1.000000,1.000000,1.000000,1.000000,1.000000
158,0.606408,0.547425,0.590643,0.568214,0.396857
159,0.897771,0.771429,0.875676,0.820253,0.695279
160,0.950148,0.930636,0.920000,0.925287,0.860963
161,0.896834,0.811475,0.876106,0.842553,0.727941
162,0.763359,0.927419,0.542453,0.684524,0.520362
163,0.846292,0.792746,0.761194,0.776650,0.634855
164,0.833648,0.681818,0.785340,0.729927,0.574713
165,0.968908,0.832432,0.987179,0.903226,0.823529
166,0.798164,0.738372,0.671958,0.703601,0.542735
167,0.923340,0.975694,0.861963,0.915309,0.843844
168,0.607155,0.497976,0.455556,0.475822,0.312183
169,0.444235,0.146341,0.174419,0.159151,0.086455
170,0.942604,0.854037,0.978648,0.912106,0.838415
171,0.909274,0.831731,0.878173,0.854321,0.745690
172,0.972506,0.958549,0.958549,0.958549,0.920398
173,0.957772,0.954545,0.931034,0.942643,0.891509
174,0.553059,0.440000,0.176471,0.251908,0.144105
175,0.558561,0.793103,0.127072,0.219048,0.122995
176,0.947225,0.862944,0.939227,0.899471,0.817308
177,0.745435,0.573529,0.635870,0.603093,0.431734
178,0.722721,0.547170,0.607330,0.575682,0.404181
179,0.616554,0.463127,0.585821,0.517298,0.348889
180,0.839435,0.735577,0.772727,0.753695,0.604743
181,0.589518,0.611765,0.237443,0.342105,0.206349
182,0.907125,0.857741,0.876068,0.866808,0.764925
183,0.891280,0.949020,0.809365,0.873646,0.775641
184,0.687619,0.556075,0.543379,0.549654,0.378981
185,0.895137,0.872024,0.885196,0.878561,0.783422
186,0.855102,0.688679,0.893878,0.777975,0.636628
187,0.736153,0.590164,0.596685,0.593407,0.421875
188,0.906232,0.836842,0.864130,0.850267,0.739535
189,0.849604,0.715976,0.775641,0.744615,0.593137
190,0.934848,0.836735,0.940367,0.885529,0.794574
191,0.826447,0.703390,0.775701,0.737778,0.584507
192,0.887413,0.782895,0.826389,0.804054,0.672316
193,0.782191,0.854430,0.605381,0.708661,0.548780
194,0.974689,0.832335,0.992857,0.905537,0.827381
195,0.895933,0.890909,0.872404,0.881559,0.788204
196,0.952261,0.967871,0.919847,0.943249,0.892593
197,0.656978,0.612188,0.635057,0.623413,0.452869
198,0.830706,0.668317,0.771429,0.716180,0.557851
199,0.762322,0.614719,0.679426,0.645455,0.476510
200,0.674842,0.967742,0.352941,0.517241,0.348837
201,0.742001,0.692308,0.676471,0.684298,0.520101
202,0.785362,0.769231,0.625000,0.689655,0.526316
203,0.689680,0.594872,0.520179,0.555024,0.384106
204,0.742274,0.645161,0.574713,0.607903,0.436681
205,0.836996,0.858639,0.722467,0.784689,0.645669
206,0.903850,0.895238,0.846847,0.870370,0.770492
207,0.813776,0.704433,0.729592,0.716792,0.558594
208,0.863327,0.729452,0.872951,0.794776,0.659443
209,0.733983,0.601399,0.558442,0.579125,0.407583
210,0.651875,0.547771,0.425743,0.479109,0.315018
211,0.978094,0.947826,0.977578,0.962472,0.927660
212,0.799200,0.633721,0.698718,0.664634,0.497717
213,0.850256,0.760870,0.773481,0.767123,0.622222
214,0.879667,0.713115,0.878788,0.787330,0.649254
215,0.794799,0.712871,0.763251,0.737201,0.583784
216,0.888091,0.980392,0.781250,0.869565,0.769231
217,0.520888,0.419753,0.335526,0.372943,0.229213
218,0.770445,0.870229,0.570000,0.688822,0.525346
219,0.750663,0.689498,0.626556,0.656522,0.488673
220,0.837788,0.769231,0.821918,0.794702,0.659341
221,0.799592,0.841772,0.642512,0.728767,0.573276
222,0.932911,0.962733,0.875706,0.917160,0.846995
223,0.877520,0.953782,0.777397,0.856604,0.749175
224,0.802660,0.700787,0.744770,0.722110,0.565079
225,0.933917,0.978632,0.877395,0.925253,0.860902
226,0.844758,0.865031,0.726804,0.789916,0.652778
227,0.857469,0.804979,0.801653,0.803313,0.671280
228,0.570948,0.331492,0.340909,0.336134,0.202020
229,0.937179,0.805654,0.974359,0.882012,0.788927
230,0.844158,0.680451,0.837963,0.751037,0.601329
231,0.799341,0.820717,0.691275,0.750455,0.600583
232,0.739794,0.670034,0.679181,0.674576,0.508951
233,0.662982,0.522293,0.450549,0.483776,0.319066
234,0.889172,0.797030,0.847368,0.821429,0.696970
235,0.943731,0.880546,0.955556,0.916519,0.845902
236,0.495925,0.269036,0.245370,0.256659,0.147222
237,0.934292,0.859649,0.924528,0.890909,0.803279
238,0.899360,0.807512,0.868687,0.836983,0.719665
239,0.957131,0.973799,0.925311,0.948936,0.902834
240,0.571466,0.864865,0.151659,0.258065,0.148148
241,0.930447,0.853081,0.913706,0.882353,0.789474
242,0.840961,0.810127,0.810127,0.810127,0.680851
243,0.461527,0.109890,0.056497,0.074627,0.038760
244,0.768837,0.586667,0.761905,0.662900,0.495775
245,0.631855,0.987654,0.265781,0.418848,0.264901
246,0.775695,0.550000,0.748691,0.634146,0.464286
247,0.912734,0.833333,0.892019,0.861678,0.756972
248,0.920517,0.873315,0.947368,0.908836,0.832905
249,0.915816,0.876923,0.872449,0.874680,0.777273
250,0.710377,0.456731,0.601266,0.519126,0.350554
251,0.602024,0.381720,0.394444,0.387978,0.240678
252,0.769742,0.609626,0.658960,0.633333,0.463415
253,0.939758,0.810606,0.968326,0.882474,0.789668
254,0.846010,0.704762,0.795699,0.747475,0.596774
255,0.860320,0.907407,0.746193,0.818942,0.693396
256,0.863452,0.823741,0.823741,0.823741,0.700306
257,0.717536,0.831858,0.467662,0.598726,0.427273
258,0.936825,0.929530,0.917219,0.923333,0.857585
259,0.719287,0.616114,0.582960,0.599078,0.427632
260,0.767348,0.785156,0.650485,0.711504,0.552198
261,0.955213,0.932432,0.926174,0.929293,0.867925
262,0.968764,0.875000,0.976744,0.923077,0.857143
263,0.764977,1.000000,0.529954,0.692771,0.529954
264,0.904014,0.836158,0.855491,0.845714,0.732673
265,0.778500,0.667785,0.748120,0.705674,0.545205
266,0.925388,0.867816,0.888235,0.877907,0.782383
267,0.797222,0.945055,0.614286,0.744589,0.593103
268,0.898990,0.795848,0.909091,0.848708,0.737179
269,0.887363,0.781726,0.846154,0.812665,0.684444
270,0.761927,0.675824,0.624365,0.649077,0.480469
271,0.755904,0.792308,0.629969,0.701874,0.540682
272,0.554513,0.407240,0.355731,0.379747,0.234375
273,0.903258,0.823256,0.871921,0.846890,0.734440
274,0.850079,0.825581,0.835294,0.830409,0.710000
275,0.510953,0.342466,0.294118,0.316456,0.187970
276,0.660702,0.596970,0.609907,0.603369,0.432018
277,0.889498,0.935065,0.795580,0.859701,0.753927
278,0.816458,0.721393,0.728643,0.725000,0.568627
279,0.799544,0.939914,0.631124,0.755172,0.606648
280,0.929627,0.909091,0.897436,0.903226,0.823529
281,0.856039,0.815152,0.843260,0.828968,0.707895
282,0.751325,0.567961,0.650000,0.606218,0.434944
283,0.934811,0.889868,0.914027,0.901786,0.821138
284,0.835473,0.649819,0.841121,0.733198,0.578778
285,0.848861,0.969512,0.706667,0.817481,0.691304
286,0.885065,0.872340,0.798701,0.833898,0.715116
287,0.474710,0.295181,0.178832,0.222727,0.125320
288,0.900706,0.924242,0.828054,0.873508,0.775424
289,0.845149,0.835294,0.818444,0.826783,0.704715
290,0.868754,0.765823,0.796053,0.780645,0.640212
291,0.893379,0.774411,0.912698,0.837887,0.721003
292,0.921504,0.896552,0.866667,0.881356,0.787879
293,0.862534,0.804020,0.792079,0.798005,0.663900
294,0.643954,0.732759,0.345528,0.469613,0.306859
295,0.945626,0.830189,0.951351,0.886650,0.796380
296,0.912427,0.944099,0.839779,0.888889,0.800000
297,0.942093,0.930233,0.903955,0.916905,0.846561
298,0.934039,0.918367,0.895522,0.906801,0.829493
299,0.913693,0.779070,0.887417,0.829721,0.708995
300,0.702366,0.585106,0.539216,0.561224,0.390071
301,0.942296,0.776119,0.957055,0.857143,0.750000
302,0.892403,0.820809,0.835294,0.827988,0.706468
303,0.858501,0.748344,0.862595,0.801418,0.668639
304,0.851767,0.827778,0.756345,0.790451,0.653509
305,0.845274,0.613333,0.831325,0.705882,0.545455
306,0.786018,0.944954,0.581921,0.720280,0.562842
307,0.837628,0.706731,0.777778,0.740554,0.588000
308,0.928414,0.862832,0.911215,0.886364,0.795918
309,0.799856,0.836207,0.629870,0.718519,0.560694
310,0.890783,0.755208,0.857988,0.803324,0.671296
311,0.968764,0.958333,0.961672,0.960000,0.923077
312,0.934976,0.848000,0.938053,0.890756,0.803030
313,0.774069,0.711610,0.698529,0.705009,0.544413
314,0.881600,0.897727,0.793970,0.842667,0.728111
315,0.765204,0.761421,0.617284,0.681818,0.517241
316,0.951632,0.907080,0.940367,0.923423,0.857741
317,0.686514,0.579288,0.632509,0.604730,0.433414
318,0.881159,0.811828,0.820652,0.816216,0.689498
319,0.879252,0.862637,0.801020,0.830688,0.710407
320,0.908354,0.900285,0.897727,0.899004,0.816537
321,0.685347,0.475000,0.584615,0.524138,0.355140
322,0.562716,0.906977,0.133562,0.232836,0.131757
323,0.929164,0.751055,0.956989,0.841608,0.726531
324,0.962842,0.928571,0.959016,0.943548,0.893130
325,0.929674,0.802817,0.929348,0.861461,0.756637
326,0.974865,0.921053,0.981308,0.950226,0.905172
327,0.802163,0.676923,0.709677,0.692913,0.530120
328,0.917257,0.860000,0.882051,0.870886,0.771300
329,0.915465,0.966851,0.841346,0.899743,0.817757
330,0.944979,0.935154,0.928814,0.931973,0.872611
331,0.949839,0.935252,0.935252,0.935252,0.878378
332,0.784934,0.787671,0.621622,0.694864,0.532407
333,0.818249,0.725806,0.721925,0.723861,0.567227
334,0.924528,0.814070,0.910112,0.859416,0.753488
335,0.981442,0.975309,0.969325,0.972308,0.946108
336,0.865469,0.922705,0.760956,0.834061,0.715356
337,0.844875,0.836910,0.761719,0.797546,0.663265
338,0.661481,0.502924,0.464865,0.483146,0.318519
339,0.847690,0.797297,0.776316,0.786667,0.648352
340,0.978495,0.826087,1.000000,0.904762,0.826087
341,0.959517,0.931298,0.953125,0.942085,0.890511
342,0.689931,0.570033,0.638686,0.602410,0.431034
343,0.875023,0.886667,0.777778,0.828660,0.707447
344,0.810946,0.715385,0.759184,0.736634,0.583072
345,0.927793,0.796380,0.931217,0.858537,0.752137
346,0.479988,0.201149,0.191257,0.196078,0.108696
347,0.645092,0.566964,0.477444,0.518367,0.349862
348,0.981605,0.894231,1.000000,0.944162,0.894231
349,0.600340,0.396040,0.408163,0.402010,0.251572
350,0.923469,0.905263,0.877551,0.891192,0.803738
351,0.913036,0.629213,0.925620,0.749164,0.598930
352,0.763839,0.861925,0.602339,0.709122,0.549333
353,0.944493,0.836538,0.945652,0.887755,0.798165
354,0.967391,0.826667,1.000000,0.905109,0.826667
355,0.786056,0.841530,0.626016,0.717949,0.560000
356,0.702017,0.603448,0.522388,0.560000,0.388889
357,0.670277,0.890244,0.356098,0.508711,0.341121
358,0.937137,0.832618,0.941748,0.883827,0.791837
359,0.806456,0.642857,0.737705,0.687023,0.523256
360,0.723634,0.553488,0.610256,0.580488,0.408935
361,0.764046,0.705645,0.667939,0.686275,0.522388
362,0.865649,0.904110,0.754286,0.822430,0.698413
363,0.577662,0.387833,0.445415,0.414634,0.261538
364,0.880672,0.827434,0.831111,0.829268,0.708333
365,0.743248,0.953271,0.495146,0.651757,0.483412
366,0.924794,0.910615,0.876344,0.893151,0.806931
367,0.917952,0.907143,0.888112,0.897527,0.814103
368,0.784187,0.743151,0.723333,0.733108,0.578667
369,0.755708,0.686567,0.578616,0.627986,0.457711
370,0.533702,0.345291,0.331897,0.338462,0.203704
371,0.955666,0.894737,0.944444,0.918919,0.850000
372,0.705019,0.592417,0.563063,0.577367,0.405844
373,0.861113,0.849246,0.775229,0.810552,0.681452
374,0.748726,0.285068,0.724138,0.409091,0.257143
375,0.812214,0.657439,0.805085,0.723810,0.567164
376,0.911005,0.923588,0.871473,0.896774,0.812865
377,0.764133,0.618812,0.657895,0.637755,0.468165
378,0.898801,0.911602,0.825000,0.866142,0.763889
379,0.880190,0.818584,0.833333,0.825893,0.703422
380,0.942787,0.944700,0.907080,0.925508,0.861345
381,0.805525,0.600000,0.735849,0.661017,0.493671
382,0.504963,0.281250,0.048387,0.082569,0.043062
383,0.835386,0.808050,0.805556,0.806801,0.676166
384,0.538632,0.937500,0.078947,0.145631,0.078534
385,0.752044,0.625698,0.615385,0.620499,0.449799
386,0.460751,0.160714,0.153409,0.156977,0.085174
387,0.602194,0.416667,0.410628,0.413625,0.260736
388,0.884651,0.902439,0.816176,0.857143,0.750000
389,0.431586,0.011494,0.005556,0.007491,0.003759
390,0.462773,0.092050,0.239130,0.132931,0.071197
391,0.945994,0.904306,0.926471,0.915254,0.843750
392,0.569819,0.369231,0.274286,0.314754,0.186770
393,0.887041,0.872093,0.810811,0.840336,0.724638
394,0.941221,0.986175,0.887967,0.934498,0.877049
395,0.819184,0.775000,0.717593,0.745192,0.593870
396,0.913741,0.810945,0.890710,0.848958,0.737557
397,0.895685,0.986928,0.794737,0.880466,0.786458
398,0.730944,0.623967,0.629167,0.626556,0.456193
399,0.683874,0.467890,0.560440,0.510000,0.342282
400,0.844603,0.695489,0.833333,0.758197,0.610561
401,0.891338,0.839744,0.885135,0.861842,0.757225
402,0.754007,0.764505,0.662722,0.709984,0.550369
403,0.935348,0.905660,0.905660,0.905660,0.827586
404,0.948933,0.821918,0.937500,0.875912,0.779221
405,0.974506,0.902778,0.984848,0.942029,0.890411
406,0.676948,0.445545,0.535714,0.486486,0.321429
407,0.856863,0.728571,0.809524,0.766917,0.621951
408,0.691772,0.620321,0.511013,0.560386,0.389262
409,0.969792,0.900000,0.972973,0.935065,0.878049
410,0.899446,0.981595,0.804020,0.883978,0.792079
411,0.759626,0.713542,0.617117,0.661836,0.494585
412,0.821414,0.643243,0.748428,0.691860,0.528889
413,0.980369,0.971154,0.971154,0.971154,0.943925
414,0.619429,0.382979,0.537313,0.447205,0.288000
415,0.933174,0.799107,0.942105,0.864734,0.761702
416,0.742690,0.679389,0.552795,0.609589,0.438424
417,0.708330,0.666667,0.654545,0.660550,0.493151
418,0.778911,0.744076,0.656904,0.697778,0.535836
419,0.862281,0.867384,0.801325,0.833046,0.713864
420,0.923014,0.925532,0.870000,0.896907,0.813084
421,0.864243,0.975806,0.733333,0.837370,0.720238
422,0.803192,0.721030,0.724138,0.722581,0.565657
423,0.528397,0.345133,0.185714,0.241486,0.137324
424,0.514877,0.409091,0.051136,0.090909,0.047619
425,0.856666,0.861592,0.798077,0.828619,0.707386
426,0.875910,0.770186,0.810458,0.789809,0.652632
427,0.860513,0.810526,0.827957,0.819149,0.693694
428,0.508750,0.300000,0.076923,0.122449,0.065217
429,0.929143,0.951220,0.871508,0.909621,0.834225
430,0.871482,0.822368,0.786164,0.803859,0.672043
431,0.749548,0.661692,0.618605,0.639423,0.469965
432,0.868665,0.817708,0.796954,0.807198,0.676724
433,0.919204,0.946809,0.855769,0.898990,0.816514
434,0.907144,0.869565,0.861244,0.865385,0.762712
435,0.864633,0.791971,0.837838,0.814259,0.686709
436,0.894271,0.838710,0.838710,0.838710,0.722222
437,0.933849,0.870722,0.930894,0.899804,0.817857
438,0.870374,0.878049,0.774194,0.822857,0.699029
439,0.928521,0.920821,0.918129,0.919473,0.850949
440,0.881609,0.964286,0.771429,0.857143,0.750000
441,0.943254,0.853383,0.957806,0.902584,0.822464
442,0.976297,0.936508,0.972527,0.954178,0.912371
443,0.726404,0.584416,0.622120,0.602679,0.431310
444,0.914116,0.880829,0.867347,0.874036,0.776256
445,0.647873,0.417969,0.548718,0.474501,0.311047
446,0.907595,0.793269,0.887097,0.837563,0.720524
447,0.816630,0.701571,0.728261,0.714667,0.556017
448,0.983591,0.939929,1.000000,0.969035,0.939929
449,0.883694,0.894410,0.795580,0.842105,0.727273
450,0.695344,0.614545,0.601423,0.607914,0.436693
451,0.843273,0.777778,0.757732,0.767624,0.622881
452,0.786436,0.666667,0.674033,0.670330,0.504132
453,0.785923,0.739316,0.686508,0.711934,0.552716
454,0.787882,0.662921,0.674286,0.668555,0.502128
455,0.963326,0.959770,0.938202,0.948864,0.902703
456,0.896361,0.946746,0.808081,0.871935,0.772947
457,0.682215,0.528846,0.533981,0.531401,0.361842
458,0.863492,0.765823,0.785714,0.775641,0.633508
459,0.789191,0.746914,0.647059,0.693410,0.530702
460,0.537961,0.600000,0.092025,0.159574,0.086705
461,0.955232,0.942857,0.926966,0.934844,0.877660
462,0.803152,0.659574,0.745192,0.699774,0.538194
463,0.533564,0.381818,0.188341,0.252252,0.144330
464,0.638427,0.610169,0.534125,0.569620,0.398230
465,0.918692,0.863813,0.902439,0.882704,0.790036
466,0.723972,0.555000,0.596774,0.575130,0.403636
467,0.849269,0.768421,0.772487,0.770449,0.626609
468,0.869454,0.788991,0.819048,0.803738,0.671875
469,0.848914,0.733010,0.790576,0.760705,0.613821
470,0.886430,0.886598,0.811321,0.847291,0.735043
471,0.927152,0.826367,0.958955,0.887737,0.798137
472,0.527785,0.248227,0.224359,0.235690,0.133588
473,0.861815,0.837838,0.775000,0.805195,0.673913
474,0.756301,0.870968,0.540000,0.666667,0.500000
475,0.940437,0.800000,0.947977,0.867725,0.766355
476,0.643707,0.838384,0.318008,0.461111,0.299639
477,0.752101,0.519231,0.714286,0.601336,0.429936
478,0.894951,0.818182,0.842105,0.829971,0.709360
479,0.825944,0.754430,0.871345,0.808684,0.678815
480,0.330377,0.055336,0.070000,0.061810,0.031891
481,0.770381,0.695652,0.636816,0.664935,0.498054
482,0.917260,0.876106,0.925234,0.900000,0.818182
483,0.698325,0.812500,0.448276,0.577778,0.406250
484,0.615051,0.426606,0.447115,0.436620,0.279279
485,0.856012,0.693069,0.882353,0.776340,0.634441
486,0.916053,0.851515,0.933555,0.890650,0.802857
487,0.895200,0.778912,0.912351,0.840367,0.724684
488,0.927833,0.940120,0.872222,0.904899,0.826316
489,0.957943,0.943478,0.939394,0.941432,0.889344
490,0.801418,0.674817,0.884615,0.765603,0.620225
491,0.832195,0.696581,0.787440,0.739229,0.586331
492,0.697219,0.541176,0.522727,0.531792,0.362205
493,0.835660,0.960000,0.698413,0.808576,0.678663
494,0.944094,0.925287,0.909605,0.917379,0.847368
495,0.549198,0.352273,0.190184,0.247012,0.140909
496,0.936301,0.918367,0.900000,0.909091,0.833333
497,0.887752,0.981900,0.783394,0.871486,0.772242
498,0.801001,0.707865,0.688525,0.698061,0.536170
499,0.446707,0.149606,0.085586,0.108883,0.057576
500,0.966218,0.892473,0.965116,0.927374,0.864583
501,0.792952,1.000000,0.585903,0.738889,0.585903
502,0.901775,0.837321,0.862069,0.849515,0.738397
503,0.724150,0.933884,0.463115,0.619178,0.448413
504,0.602191,0.783019,0.254601,0.384259,0.237822
505,0.628127,0.793651,0.277778,0.411523,0.259067
506,0.909141,0.894977,0.859649,0.876957,0.780876
507,0.929165,0.825175,0.951613,0.883895,0.791946
508,0.967815,0.886957,0.980769,0.931507,0.871795
509,0.812556,0.865613,0.697452,0.772487,0.629310
510,0.920084,0.961111,0.852217,0.903394,0.823810
511,0.910593,0.910112,0.848168,0.878049,0.782609
512,0.498527,0.444444,0.159091,0.234310,0.132701
513,0.601562,0.673267,0.265625,0.380952,0.235294
514,0.879065,0.820225,0.811111,0.815642,0.688679
515,0.724497,0.522843,0.602339,0.559783,0.388679
516,0.933409,0.896714,0.905213,0.900943,0.819742
