Train Iter 75, 3.463740, 5.418609, 7.549594, 5.902953, 7.304
Train Iter 76, 7.129551, 5.510337, 7.603056, 5.828056, 7.195
Train Iter 77, 4.550970, 5.889154, 7.714188, 6.082825, 7.251
Train Iter 78, 2.367880, 6.505857, 7.494579, 5.835891, 7.320
Train Iter 79, 5.661457, 5.968899, 8.138755, 5.926665, 7.284
Train Iter 80, 3.775866, 5.900312, 8.318484, 5.888570, 7.595
Train Iter 81, 4.083682, 5.770430, 7.371687, 5.904676, 7.073
Train Iter 82, 4.629891, 5.634172, 7.780875, 6.159800, 7.462
Train Iter 83, 4.111029, 5.672074, 7.748071, 5.999652, 7.087
Train Iter 84, 4.469907, 5.370506, 7.819190, 5.929085, 6.902
Train Iter 85, 2.826338, 5.520356, 7.721195, 5.962973, 7.275
Train Iter 86, 1.951366, 6.147547, 7.390612, 5.931006, 7.283
Train Iter 87, 3.444917, 5.970437, 8.190495, 5.925779, 7.562
Train Iter 88, 3.005286, 6.149494, 7.393178, 5.915617, 7.228
Train Iter 89, 3.189268, 5.826952, 8.287776, 6.246660, 7.482
Train Iter 90, 3.604662, 6.823154, 7.510485, 5.914731, 7.147
Train Iter 91, 2.563639, 5.482049, 7.520876, 5.923581, 7.502
Train Iter 92, 7.004781, 5.821072, 7.475712, 5.932487, 7.269
Train Iter 93, 3.461272, 5.325248, 8.137426, 6.119174, 7.686
Train Iter 94, 3.603275, 5.414929, 7.231986, 5.776507, 7.451
Train Iter 95, 3.093525, 5.539022, 7.737812, 6.008062, 7.445
Train Iter 96, 4.347818, 5.693943, 7.743906, 5.989115, 7.446
Train Iter 97, 2.322307, 6.706838, 8.195526, 6.081241, 7.559
Train Iter 98, 2.714967, 6.713337, 6.951112, 5.963809, 7.431
Train Iter 99, 2.356021, 5.221600, 7.137462, 5.959105, 7.453
Train Iter 100, 3.381364, 5.604010, 7.704558, 6.034569, 7.241
Train Iter 101, 2.014395, 5.759947, 7.944020, 5.903234, 7.429
Train Iter 102, 2.168725, 5.753545, 6.906526, 5.809180, 6.969
Train Iter 103, 4.849195, 5.749631, 7.391887, 5.916928, 7.200
Train Iter 104, 1.770904, 5.442867, 7.915642, 6.048842, 7.229
Train Iter 105, 3.088618, 4.673308, 7.889654, 5.963664, 7.319
Train Iter 106, 6.102842, 5.922626, 7.094883, 5.866167, 7.164
Train Iter 107, 3.209446, 5.008974, 7.014184, 5.872250, 7.719
Train Iter 108, 1.979275, 5.169907, 7.283913, 5.818529, 6.973
Train Iter 109, 2.739132, 5.063158, 7.297630, 5.954169, 7.373
Train Iter 110, 2.814549, 5.120176, 7.719859, 6.035230, 7.623
Train Iter 111, 3.139988, 5.073493, 8.317746, 6.096330, 7.355
Train Iter 112, 4.309398, 5.361743, 7.369856, 5.920917, 7.333
Train Iter 113, 3.510641, 4.842415, 7.352792, 5.791310, 7.082
Train Iter 114, 3.301417, 4.812970, 7.301655, 5.776531, 6.798
Train Iter 115, 3.306110, 5.032712, 8.041954, 5.984279, 7.473
Train Iter 116, 2.795519, 4.592098, 7.393371, 5.998910, 7.147
Train Iter 117, 2.885029, 5.450234, 8.014240, 5.854986, 7.320
Train Iter 118, 3.786854, 5.371899, 7.782285, 5.813222, 6.990
Train Iter 119, 1.933945, 4.576409, 8.234973, 5.890207, 7.247
Train Iter 120, 4.574911, 5.778037, 7.645426, 5.852941, 6.912
Train Iter 121, 2.179937, 6.363244, 7.216305, 5.882368, 7.428
Train Iter 122, 1.543377, 5.262022, 7.456674, 5.879910, 7.184
Train Iter 123, 2.493183, 4.481377, 7.759652, 5.849731, 7.619
Train Iter 124, 3.514638, 5.111189, 7.716989, 5.857853, 7.544
Train Iter 125, 3.180920, 5.156997, 7.141755, 5.746912, 7.079
Train Iter 126, 1.581040, 6.228652, 7.216866, 5.694622, 6.955
Train Iter 127, 3.996892, 5.851559, 7.459881, 5.813815, 7.359
