Train Iter 0, 9.725563, 7.314651, 29.297218, 6.659931, 10.000
Train Iter 1, 4.440476, 7.245939, 13.142700, 6.651921, 7.169
Train Iter 2, 4.310237, 7.114106, 12.033556, 6.633525, 6.843
Train Iter 3, 5.558844, 6.856946, 10.622732, 6.599404, 7.061
Train Iter 4, 6.803185, 6.149390, 11.054340, 6.617745, 7.553
Train Iter 5, 4.840747, 6.256289, 10.390759, 6.596825, 7.529
Train Iter 6, 4.620248, 7.417446, 9.992696, 6.536572, 7.175
Train Iter 7, 5.858902, 7.108762, 10.006936, 6.564263, 7.353
Train Iter 8, 5.566357, 6.588054, 9.889944, 6.523784, 7.295
Train Iter 9, 2.621081, 7.411824, 9.630111, 6.498378, 7.140
Train Iter 10, 3.374911, 6.233984, 9.724662, 6.474826, 6.929
Train Iter 11, 5.470669, 5.583267, 9.826973, 6.472199, 7.086
Train Iter 12, 3.162671, 5.821452, 9.663732, 6.404190, 7.369
Train Iter 13, 2.064537, 6.780696, 9.451383, 6.288188, 6.964
Train Iter 14, 5.346254, 5.707330, 9.269429, 6.405287, 6.989
Train Iter 15, 4.404408, 8.095172, 9.973923, 6.489673, 7.362
Train Iter 16, 3.834676, 5.184186, 9.802228, 6.372066, 6.978
Train Iter 17, 3.749501, 6.743608, 9.737497, 6.201073, 7.040
Train Iter 18, 1.917208, 6.262386, 9.228642, 6.132869, 7.040
Train Iter 19, 3.800864, 5.363945, 9.459577, 6.271553, 7.025
Train Iter 20, 5.535750, 6.253678, 9.159294, 6.218463, 7.172
Train Iter 21, 0.730068, 7.206964, 8.842508, 6.077846, 7.098
Train Iter 22, 3.644618, 5.465222, 8.977206, 5.978191, 7.046
Train Iter 23, 2.647135, 6.043511, 9.043856, 6.214250, 7.293
Train Iter 24, 4.448690, 6.924412, 8.805019, 6.359386, 7.437
Train Iter 25, 3.413685, 6.133783, 8.802238, 5.999056, 6.950
Train Iter 26, 2.994311, 6.111965, 8.980316, 6.154390, 7.227
Train Iter 27, 3.655366, 6.122976, 8.798050, 5.999206, 7.047
Train Iter 28, 4.022835, 5.322551, 8.966954, 6.452954, 7.132
Train Iter 29, 5.176126, 5.989389, 9.051600, 5.990933, 7.182
Train Iter 30, 2.150669, 6.642654, 9.014499, 5.893472, 7.041
Train Iter 31, 4.542019, 5.730947, 8.415857, 6.047988, 7.350
Train Iter 32, 4.658614, 6.892147, 9.469727, 6.035945, 7.022
Train Iter 33, 3.650849, 5.353004, 8.931308, 6.177816, 7.373
Train Iter 34, 1.982582, 6.522054, 8.765854, 5.889660, 6.814
Train Iter 35, 5.494918, 6.729378, 8.578852, 6.317574, 7.604
Train Iter 36, 3.624583, 7.096827, 8.754520, 6.028944, 7.328
Train Iter 37, 3.532836, 6.454515, 9.141747, 6.149205, 7.257
Train Iter 38, 3.740414, 5.797587, 8.108189, 6.180647, 6.960
Train Iter 39, 4.459489, 5.410913, 8.848957, 6.149870, 7.447
Train Iter 40, 4.134690, 5.424009, 9.356635, 6.092181, 7.210
Train Iter 41, 2.949472, 5.871036, 9.037063, 6.167571, 7.446
Train Iter 42, 2.031877, 5.751073, 8.548044, 5.950357, 7.341
Train Iter 43, 3.967376, 6.789467, 8.598022, 5.985330, 7.095
Train Iter 44, 3.394806, 4.884635, 8.526547, 6.021057, 7.061
Train Iter 45, 3.552913, 6.139021, 8.486644, 6.132390, 7.371
Train Iter 46, 2.965274, 5.935565, 8.088065, 5.908834, 6.846
Train Iter 47, 3.616802, 6.019128, 9.324564, 6.215147, 7.490
Train Iter 48, 3.004996, 6.169518, 8.881519, 5.981490, 7.114
Train Iter 49, 5.258111, 5.952291, 8.999785, 5.986455, 6.933
Train Iter 50, 1.791011, 5.820423, 8.732897, 5.842818, 7.078
Train Iter 51, 3.513500, 6.194215, 8.301655, 6.072418, 6.980
Train Iter 52, 3.950468, 6.062964, 9.525068, 6.073662, 7.388
Train Iter 53, 1.660550, 6.257648, 8.931884, 5.993263, 6.929
Train Iter 54, 4.199099, 5.731871, 8.904845, 6.115135, 7.145
Train Iter 55, 4.540945, 6.130028, 8.440210, 6.268138, 7.308
Train Iter 56, 4.083213, 4.694270, 9.036283, 6.152550, 7.289
Train Iter 57, 3.887222, 5.673598, 8.760114, 5.980987, 7.232
Train Iter 58, 3.249133, 6.015495, 8.274958, 6.077129, 7.289
