Valid Iter 0, 6.002105, 6.863027, 18.832268, 6.682321, 3.102
Valid Iter 200, 2.198518, 3.233549, 9.480189, 6.250094, 2.423
Valid Iter 400, 1.764889, 2.786293, 7.203434, 5.818893, 2.354
Valid Iter 600, 0.804908, 2.100182, 7.547843, 5.476295, 2.385
Valid Iter 800, 1.398166, 2.573146, 7.308582, 5.462242, 2.304
Valid Iter 1000, 1.771140, 2.602945, 7.671269, 5.615181, 2.399
Valid Iter 1200, 0.620624, 2.188344, 7.662777, 5.303650, 2.443
Valid Iter 1400, 0.762931, 1.997377, 8.241576, 5.291132, 2.373
Valid Iter 1600, 0.991385, 3.232223, 6.696585, 5.078310, 2.415
Valid Iter 1800, 0.670247, 2.174403, 7.163077, 5.080853, 2.319
Valid Iter 2000, 0.486820, 2.539248, 7.474852, 5.123379, 2.390
Valid Iter 2200, 1.567497, 1.147530, 8.056352, 5.272346, 2.347
Valid Iter 2400, 0.618974, 1.261638, 6.698037, 4.900267, 2.359
Valid Iter 2600, 1.282707, 2.031688, 7.005101, 5.252276, 2.351
Valid Iter 2800, 1.132410, 2.321518, 8.371267, 5.232475, 2.377
Valid Iter 3000, 0.689588, 2.111472, 6.701365, 5.037179, 2.376
Valid Iter 3200, 1.032169, 2.513038, 6.595828, 5.074525, 2.303
Valid Iter 3400, 0.211586, 1.475301, 6.740441, 4.531746, 2.283
Valid Iter 3600, 0.642159, 1.450914, 7.489048, 4.805462, 2.296
Valid Iter 3800, 0.494461, 2.420755, 6.008957, 4.921767, 2.417
Valid Iter 4000, 0.792542, 4.255239, 8.645114, 4.668257, 2.390
Valid Iter 4200, 0.264153, 1.177261, 7.767301, 4.691792, 2.301
Valid Iter 4400, 0.662711, 1.882488, 5.825681, 3.952585, 2.291
Valid Iter 4600, 0.874834, 2.148731, 9.231728, 4.609544, 2.413
Valid Iter 4800, 0.922887, 1.724892, 8.347474, 4.076431, 2.395
Valid Iter 5000, 0.530867, 1.258372, 7.828166, 4.156829, 2.321
Valid Iter 5200, 0.477180, 2.011312, 7.048554, 4.249970, 2.403
Valid Iter 5400, 0.984825, 1.652419, 8.196319, 4.080854, 2.414
Valid Iter 5600, 0.760184, 3.410439, 6.827260, 3.828855, 2.369
Valid Iter 5800, 0.709506, 1.480258, 6.623087, 3.419805, 2.378
Valid Iter 6000, 0.838142, 1.744331, 6.767641, 3.538133, 2.310
Valid Iter 6200, 0.541270, 1.724400, 7.489364, 3.956530, 2.401
Valid Iter 6400, 0.095030, 2.533385, 6.955624, 3.519150, 2.365
Valid Iter 6600, 0.433608, 1.542166, 8.185535, 3.127161, 2.327
Valid Iter 6800, 0.599970, 1.053420, 7.847511, 3.579687, 2.382
Valid Iter 7000, 0.757900, 1.953957, 8.695196, 3.690879, 2.298
Valid Iter 7200, 0.964221, 1.980932, 8.371284, 3.761563, 2.380
Valid Iter 7400, 0.482173, 2.586490, 6.535259, 3.142778, 2.410
Valid Iter 7600, 0.274750, 1.463955, 6.421988, 3.321527, 2.351
Valid Iter 7800, 0.636314, 2.005595, 6.308646, 3.267404, 2.404
Valid Iter 8000, 0.833184, 1.600711, 6.650860, 3.276375, 2.361
Valid Iter 8200, 0.453579, 2.053677, 7.521279, 3.597448, 2.331
Valid Iter 8400, 0.413232, 1.585101, 6.976169, 2.683941, 2.377
Valid Iter 8600, 0.424964, 1.878673, 7.024840, 3.196819, 2.351
Valid Iter 8800, 0.421948, 1.624801, 8.684001, 3.611378, 2.367
Valid Iter 9000, 0.582513, 1.764388, 8.426902, 2.973215, 2.343
Valid Iter 9200, 0.606984, 2.034192, 6.990538, 3.192935, 2.381
Valid Iter 9400, 0.412377, 1.328788, 7.400836, 3.476037, 2.352
Valid Iter 9600, 0.736122, 1.793000, 7.125600, 3.012398, 2.426
Valid Iter 9800, 0.333709, 1.507514, 6.357686, 2.795431, 2.392
Valid Iter 10000, 2.273319, 1.879203, 6.111102, 2.791597, 2.302
Valid Iter 10200, 0.458994, 1.429316, 7.051458, 3.102843, 2.343
Valid Iter 10400, 0.906227, 2.269274, 7.844447, 3.392660, 2.327
Valid Iter 10600, 0.407024, 1.658390, 6.408397, 3.117488, 2.392
Valid Iter 10800, 0.607683, 1.384910, 6.248960, 2.874371, 2.327
Valid Iter 11000, 0.949521, 1.556205, 8.389961, 3.052711, 2.435
Valid Iter 11200, 0.393990, 1.425580, 6.905695, 3.043922, 2.410
Valid Iter 11400, 0.425619, 1.394805, 8.353488, 3.602002, 2.309
Valid Iter 11600, 0.565801, 1.472638, 7.802269, 3.129624, 2.380
Valid Iter 11800, 0.346062, 1.653103, 6.448974, 2.717425, 2.360
Valid Iter 12000, 0.188678, 2.343479, 6.108469, 2.563227, 2.239
Valid Iter 12200, 0.896322, 1.617764, 8.690069, 3.250173, 2.378
Valid Iter 12400, 0.345195, 1.729165, 7.271591, 3.026060, 2.355
Valid Iter 12600, 0.573810, 1.241996, 6.844705, 3.035979, 2.327
Valid Iter 12800, 0.518550, 1.810319, 7.284027, 3.391134, 2.299
Valid Iter 13000, 0.504904, 1.515817, 6.497975, 2.641244, 2.364
Valid Iter 13200, 0.372113, 1.053990, 6.588674, 2.682220, 2.373
Valid Iter 13400, 0.334313, 1.572800, 7.374718, 2.711452, 2.273
Valid Iter 13600, 0.429960, 1.791837, 6.657394, 2.792382, 2.356
Valid Iter 13800, 0.414182, 1.036907, 7.667655, 2.814302, 2.365
Valid Iter 14000, 0.050921, 1.224276, 7.378130, 3.009078, 2.465
Valid Iter 14200, 0.557658, 2.411802, 7.712769, 2.964726, 2.403
Valid Iter 14400, 1.250560, 1.750534, 10.200109, 3.702851, 2.333
Valid Iter 14600, 0.216054, 1.756845, 7.550908, 2.897908, 2.400
Valid Iter 14800, 0.753963, 2.042856, 6.134612, 2.394511, 2.327
Valid Iter 15000, 0.484384, 1.807253, 6.401558, 2.990968, 2.390
Valid Iter 15200, 1.584227, 1.564875, 6.703032, 2.519148, 2.407
Valid Iter 15400, 1.003696, 1.219075, 6.964091, 3.150372, 2.342
Valid Iter 15600, 1.109035, 2.998348, 6.243344, 2.448199, 2.326
Valid Iter 15800, 0.593966, 1.985604, 7.431357, 2.933625, 2.328
Valid Iter 16000, 0.643417, 2.012690, 6.597963, 2.961744, 2.395
Valid Iter 16200, 0.257762, 1.419341, 8.535276, 3.668461, 2.255
Valid Iter 16400, 0.369145, 1.575024, 7.092588, 2.520702, 2.318
Valid Iter 16600, 0.483105, 1.779153, 7.207053, 2.849466, 2.299
Valid Iter 16800, 0.296347, 1.224452, 8.045145, 3.246452, 2.461
Valid Iter 17000, 0.145550, 0.952881, 5.911165, 2.609672, 2.398
Valid Iter 17200, 0.061177, 1.325500, 6.513867, 2.769510, 2.392
Valid Iter 17400, 0.374665, 1.541872, 7.680556, 3.029718, 2.382
Valid Iter 17600, 0.504524, 1.710499, 7.168094, 2.557509, 2.410
Valid Iter 17800, 0.577859, 1.601689, 5.316587, 2.359316, 2.436
Valid Iter 18000, 0.411582, 1.512527, 8.279661, 2.943241, 2.330
Valid Iter 18200, 0.374489, 1.414879, 6.584245, 2.832907, 2.356
Valid Iter 18400, 0.398861, 3.047709, 6.041834, 2.276122, 2.426
Valid Iter 18600, 1.301019, 1.051967, 7.511656, 2.949949, 2.360
Valid Iter 18800, 0.408146, 1.699157, 6.602741, 2.744539, 2.461
Valid Iter 19000, 0.696504, 1.765750, 6.890007, 2.512846, 2.449
Valid Iter 19200, 0.405185, 1.241278, 6.032782, 2.340353, 2.353
Valid Iter 19400, 0.586422, 1.522004, 6.417705, 2.620025, 2.460
Valid Iter 19600, 0.220939, 1.373249, 6.860325, 2.741006, 2.374
Valid Iter 19800, 0.223736, 1.232658, 6.752707, 2.939883, 2.428
Valid Iter 20000, 0.134847, 1.409817, 7.013498, 2.851633, 2.350
Valid Iter 20200, 0.693622, 1.750975, 7.815431, 2.581409, 2.351
Valid Iter 20400, 0.625424, 1.103860, 7.270346, 2.855604, 2.397
Valid Iter 20600, 0.899334, 1.017618, 7.580209, 2.917469, 2.472
Valid Iter 20800, 0.367926, 1.066602, 9.488907, 3.102826, 2.351
Valid Iter 21000, 0.678498, 1.507746, 7.858546, 2.665310, 2.336
