Valid Iter 0, 4.344252, 6.678618, 0.856
Valid Iter 100, 1.562511, 0.196773, 0.785
Valid Iter 200, 1.807841, 0.715094, 0.086
Valid Iter 300, 1.406664, 0.469528, 0.069
Valid Iter 400, 2.805874, 0.836652, 0.087
Valid Iter 500, 1.340330, 0.208907, 0.081
Valid Iter 600, 0.723533, 0.189330, 0.073
Valid Iter 700, 1.171134, 0.265177, 0.083
Valid Iter 800, 0.855136, 0.360059, 0.090
Valid Iter 900, 0.880888, 0.139948, 0.054
Valid Iter 1000, 1.103006, 0.293091, 0.087
Valid Iter 1100, 0.526722, 0.155905, 0.076
Valid Iter 1200, 1.366171, 0.265925, 0.090
Valid Iter 1300, 1.153004, 0.022325, 0.055
Valid Iter 1400, 1.007540, 0.428831, 0.071
Valid Iter 1500, 1.328135, 0.640109, 0.074
Valid Iter 1600, 2.062343, 0.805809, 0.074
Valid Iter 1700, 2.249232, 0.538558, 0.059
Valid Iter 1800, 1.376729, 0.322733, 0.090
Valid Iter 1900, 1.098903, 0.193017, 0.064
Valid Iter 2000, 1.392178, 0.166167, 0.072
Valid Iter 2100, 0.647649, 0.274927, 0.064
Valid Iter 2200, 1.192468, 0.110943, 0.053
Valid Iter 2300, 2.857786, 0.573609, 0.089
Valid Iter 2400, 0.907056, 0.403559, 0.075
Valid Iter 2500, 1.094204, 0.059204, 0.055
Valid Iter 2600, 0.501499, 0.220857, 0.077
Valid Iter 2700, 2.308077, 1.007719, 0.080
Valid Iter 2800, 0.681226, 0.009420, 0.052
Valid Iter 2900, 1.334195, 0.462832, 0.071
Valid Iter 3000, 1.829541, 0.064492, 0.065
Valid Iter 3100, 3.350775, 0.224389, 0.080
Valid Iter 3200, 1.628084, 0.467908, 0.066
Valid Iter 3300, 0.599120, 0.380458, 0.073
Valid Iter 3400, 0.906357, 0.332773, 0.082
Valid Iter 3500, 0.771180, 0.138106, 0.072
Valid Iter 3600, 1.603275, 0.140643, 0.072
Valid Iter 3700, 1.080521, 0.137053, 0.089
Valid Iter 3800, 1.365286, 0.304571, 0.090
Valid Iter 3900, 0.817058, 0.096250, 0.075
Valid Iter 4000, 1.397029, 0.227710, 0.071
Valid Iter 4100, 1.009067, 0.129963, 0.071
Valid Iter 4200, 0.776067, 0.046894, 0.064
Valid Iter 4300, 1.456418, 0.570910, 0.090
Valid Iter 4400, 1.506682, 0.096220, 0.063
Valid Iter 4500, 0.748209, 0.106678, 0.069
Valid Iter 4600, 0.776843, 0.086143, 0.066
Valid Iter 4700, 1.741494, 0.467010, 0.091
Valid Iter 4800, 2.474906, 0.662347, 0.071
Valid Iter 4900, 1.409963, 0.413141, 0.082
Valid Iter 5000, 0.862743, 0.310888, 0.072
Valid Iter 5100, 1.114677, 0.096869, 0.062
