id,acc,pre,rec,f1s,iou
975,0.848490,0.800995,0.766667,0.783455,0.644000
976,0.925425,0.830097,0.909574,0.868020,0.766816
977,0.967031,0.891892,0.975369,0.931765,0.872247
978,0.795352,0.780899,0.658768,0.714653,0.556000
979,0.688046,0.929134,0.394649,0.553991,0.383117
980,0.770654,0.661290,0.647368,0.654255,0.486166
981,0.933442,0.834821,0.930348,0.880000,0.785714
982,0.664792,0.781250,0.365854,0.498339,0.331858
983,0.620953,0.474453,0.361111,0.410095,0.257937
984,0.659401,0.362205,0.438095,0.396552,0.247312
985,0.753373,0.618497,0.614943,0.616715,0.445833
986,0.864948,0.841897,0.806818,0.823985,0.700658
987,0.847140,0.779468,0.803922,0.791506,0.654952
988,0.603637,0.718750,0.259398,0.381215,0.235495
989,0.949296,0.927083,0.922280,0.924675,0.859903
990,0.940011,0.987578,0.883333,0.932551,0.873626
991,0.962523,0.904943,0.971429,0.937008,0.881481
992,0.836788,1.000000,0.673575,0.804954,0.673575
993,0.688263,0.516484,0.522222,0.519337,0.350746
994,0.849511,0.789474,0.758427,0.773639,0.630841
995,0.776362,0.658537,0.704348,0.680672,0.515924
996,0.895129,0.870748,0.820513,0.844884,0.731429
997,0.948517,0.781481,1.000000,0.877339,0.781481
998,0.965278,0.921466,1.000000,0.959128,0.921466
999,0.830321,0.902778,0.684211,0.778443,0.637255
1000,0.780862,0.812500,0.645390,0.719368,0.561728
1001,0.732073,0.566210,0.626263,0.594724,0.423208
1002,0.536932,1.000000,0.073864,0.137566,0.073864
1003,0.805153,0.714286,0.723982,0.719101,0.561404
1004,0.952249,0.894737,0.980769,0.935780,0.879310
1005,0.905099,0.792115,0.917012,0.850000,0.739130
1006,0.752391,0.611354,0.660377,0.634921,0.465116
1007,0.766438,0.632075,0.666667,0.648910,0.480287
1008,0.848322,0.815657,0.872973,0.843342,0.729120
1009,0.884120,0.871560,0.818966,0.844444,0.730769
1010,0.638716,0.561728,0.404444,0.470284,0.307432
1011,0.748954,0.637993,0.689922,0.662942,0.495822
1012,0.902926,0.932039,0.831169,0.878719,0.783673
1013,0.880341,0.945455,0.776119,0.852459,0.742857
1014,0.874485,0.705224,0.887324,0.785863,0.647260
1015,0.761946,0.636364,0.663507,0.649652,0.481100
1016,0.827977,0.928177,0.680162,0.785047,0.646154
1017,0.986476,0.977376,0.981818,0.979592,0.960000
1018,0.843227,0.918519,0.704545,0.797428,0.663102
1019,0.725711,0.548276,0.688312,0.610365,0.439227
1020,0.811921,0.745665,0.697297,0.720670,0.563319
1021,0.901268,0.897196,0.842105,0.868778,0.768000
1022,0.757875,0.590361,0.624204,0.606811,0.435556
1023,0.454212,0.045455,0.015385,0.022989,0.011628
1024,0.632099,0.656000,0.343096,0.450549,0.290780
1025,0.898754,0.880503,0.828402,0.853659,0.744681
1026,0.780101,0.680135,0.745387,0.711268,0.551913
1027,0.831245,0.785714,0.693694,0.736842,0.583333
1028,0.878324,0.825175,0.855072,0.839858,0.723926
1029,0.930622,0.818182,0.920455,0.866310,0.764151
1030,0.762645,0.863248,0.551913,0.673333,0.507538
1031,0.953744,0.913978,0.934066,0.923913,0.858586
1032,0.907420,0.847403,0.909408,0.877311,0.781437
1033,0.787996,0.752768,0.710801,0.731183,0.576271
1034,0.637293,0.688312,0.313609,0.430894,0.274611
1035,0.812613,0.726316,0.663462,0.693467,0.530769
1036,0.961251,0.996466,0.924590,0.959184,0.921569
1037,0.754903,0.609756,0.717213,0.659134,0.491573
1038,0.732280,0.605128,0.595960,0.600509,0.429091
1039,0.681800,0.756303,0.414747,0.535714,0.365854
1040,0.827069,0.682081,0.742138,0.710843,0.551402
1041,0.821037,0.687719,0.806584,0.742424,0.590361
1042,0.826840,0.746914,0.720238,0.733333,0.578947
1043,0.948782,0.877551,0.951327,0.912951,0.839844
1044,0.886778,0.875000,0.819820,0.846512,0.733871
1045,0.860901,0.747312,0.798851,0.772222,0.628959
1046,0.744401,0.827273,0.520000,0.638596,0.469072
1047,0.669804,0.664430,0.568966,0.613003,0.441964
1048,0.832809,0.691489,0.760234,0.724234,0.567686
1049,0.748435,0.927083,0.528190,0.672968,0.507123
1050,0.690969,0.676991,0.529412,0.594175,0.422652
1051,0.558233,0.728814,0.148789,0.247126,0.140984
1052,0.917806,0.920635,0.861386,0.890026,0.801843
1053,0.872382,0.969231,0.756000,0.849438,0.738281
1054,0.920668,0.828479,0.944649,0.882759,0.790123
1055,0.920142,0.950276,0.855721,0.900524,0.819048
1056,0.820666,0.950413,0.668605,0.784983,0.646067
1057,0.954027,0.889535,0.938650,0.913433,0.840659
1058,0.928813,0.893401,0.893401,0.893401,0.807339
1059,0.800348,0.727723,0.696682,0.711864,0.552632
1060,0.967247,0.918103,0.968182,0.942478,0.891213
1061,0.932196,0.909677,0.886792,0.898089,0.815029
1062,0.785591,0.698529,0.727969,0.712946,0.553936
1063,0.745748,0.592417,0.637755,0.614251,0.443262
1064,0.762411,1.000000,0.524823,0.688372,0.524823
1065,0.500053,0.423611,0.183735,0.256303,0.146988
1066,0.828471,0.703557,0.791111,0.744770,0.593333
1067,0.838911,0.809798,0.826471,0.818049,0.692118
1068,0.806107,0.798246,0.700000,0.745902,0.594771
1069,0.711076,0.620209,0.637993,0.628975,0.458763
1070,0.820151,0.986547,0.647059,0.781528,0.641399
1071,0.514851,1.000000,0.029703,0.057692,0.029703
1072,0.708747,0.713615,0.539007,0.614141,0.443149
1073,0.613415,0.636364,0.290323,0.398734,0.249012
1074,0.637702,0.581197,0.357895,0.442997,0.284519
1075,0.745329,0.686869,0.601770,0.641509,0.472222
1076,0.956736,0.854251,0.976852,0.911447,0.837302
1077,0.780331,0.787611,0.654412,0.714859,0.556250
1078,0.836788,0.724280,0.792793,0.756989,0.608997
1079,0.910414,0.881057,0.869565,0.875274,0.778210
1080,0.913870,0.893258,0.859459,0.876033,0.779412
1081,0.887596,0.781095,0.848649,0.813472,0.685590
1082,0.952541,0.902439,0.948718,0.925000,0.860465
1083,0.903708,0.856502,0.864253,0.860360,0.754941
1084,0.915782,0.871921,0.876238,0.874074,0.776316
1085,0.447013,0.189474,0.057508,0.088235,0.046154
1086,0.922335,0.920398,0.872642,0.895884,0.811404
1087,0.702669,0.557769,0.606061,0.580913,0.409357
1088,0.817908,0.800830,0.728302,0.762846,0.616613
1089,0.772426,0.619910,0.688442,0.652381,0.484099
1090,0.662826,0.532468,0.445652,0.485207,0.320312
1091,0.363249,0.016216,0.018634,0.017341,0.008746
1092,0.861391,0.839844,0.802239,0.820611,0.695793
1093,0.709327,0.636364,0.513089,0.568116,0.396761
1094,0.932344,0.864780,0.951557,0.906096,0.828313
1095,0.880623,0.724242,0.933594,0.815700,0.688761
1096,0.938705,0.913978,0.904255,0.909091,0.833333
1097,0.941048,0.822394,0.963801,0.887500,0.797753
1098,0.713068,1.000000,0.426136,0.597610,0.426136
1099,0.892924,0.751244,0.867816,0.805333,0.674107
1100,0.663925,0.744444,0.366120,0.490842,0.325243
1101,0.857877,0.882353,0.750000,0.810811,0.681818
1102,0.784255,0.957447,0.579399,0.721925,0.564854
1103,0.855972,0.838150,0.759162,0.796703,0.662100
1104,0.897985,0.888571,0.886040,0.887304,0.797436
1105,0.515725,0.301370,0.117021,0.168582,0.092050
1106,0.943225,0.901099,0.916201,0.908587,0.832487
1107,0.918089,0.906355,0.894389,0.900332,0.818731
1108,0.582790,0.864865,0.173913,0.289593,0.169312
1109,0.803436,0.734300,0.703704,0.718676,0.560886
1110,0.762329,0.553435,0.725000,0.627706,0.457413
1111,0.912673,0.818182,0.885246,0.850394,0.739726
1112,0.508939,0.421053,0.037209,0.068376,0.035398
1113,0.973686,0.985294,0.952607,0.968675,0.939252
1114,0.917029,0.966019,0.846809,0.902494,0.822314
1115,0.720542,0.526596,0.585799,0.554622,0.383721
1116,0.772319,0.670455,0.641304,0.655556,0.487603
1117,0.963381,0.982684,0.934156,0.957806,0.919028
1118,0.679023,0.578378,0.495370,0.533666,0.363946
1119,0.873754,0.724528,0.876712,0.793388,0.657534
1120,0.911363,0.983871,0.828054,0.899263,0.816964
1121,0.866328,0.632653,0.880682,0.736342,0.582707
1122,0.544413,0.355556,0.183908,0.242424,0.137931
1123,0.495919,0.155556,0.165354,0.160305,0.087137
1124,0.805762,0.709677,0.702128,0.705882,0.545455
1125,0.943826,0.941581,0.922559,0.931973,0.872611
1126,0.774282,0.664773,0.646409,0.655462,0.487500
1127,0.615968,0.481752,0.351064,0.406154,0.254826
1128,0.719831,0.538462,0.576471,0.556818,0.385827
1129,0.795153,0.678363,0.811189,0.738854,0.585859
1130,0.761904,0.661290,0.630769,0.645669,0.476744
1131,0.634764,0.450292,0.425414,0.437500,0.280000
1132,0.891348,0.912821,0.812785,0.859903,0.754237
1133,0.839381,0.756667,0.822464,0.788194,0.650430
1134,0.559200,0.516854,0.196581,0.284830,0.166065
1135,0.904788,0.853933,0.883721,0.868571,0.767677
1136,0.463918,0.000000,0.000000,0.000000,0.000000
1137,0.972264,0.928962,0.965909,0.947075,0.899471
1138,0.754808,0.581395,0.625000,0.602410,0.431034
1139,0.799448,0.706897,0.683333,0.694915,0.532468
1140,0.969383,0.875000,0.984375,0.926471,0.863014
1141,0.741483,0.827273,0.565217,0.671587,0.505556
1142,0.914644,0.838384,0.882979,0.860104,0.754545
1143,0.696195,0.611538,0.588889,0.600000,0.428571
1144,0.946576,0.991870,0.897059,0.942085,0.890511
1145,0.762500,0.628571,0.687500,0.656716,0.488889
1146,0.928865,0.897436,0.901288,0.899358,0.817121
1147,0.731329,0.557692,0.617021,0.585859,0.414286
1148,0.890399,0.971631,0.787356,0.869841,0.769663
1149,0.837324,0.818182,0.775862,0.796460,0.661765
1150,0.514932,0.306667,0.212963,0.251366,0.143750
1151,0.927972,0.876972,0.936027,0.905537,0.827381
1152,0.591224,0.629032,0.220339,0.326360,0.195000
1153,0.892351,0.863636,0.846154,0.854806,0.746429
1154,0.479015,0.000000,0.000000,0.000000,0.000000
1155,0.760084,0.725000,0.594872,0.653521,0.485356
1156,0.808500,0.714932,0.728111,0.721461,0.564286
1157,0.973676,0.859551,0.987097,0.918919,0.850000
1158,0.534458,0.514286,0.097297,0.163636,0.089109
1159,0.491200,0.000000,0.000000,0.000000,0.000000
1160,0.798165,0.787234,0.645349,0.709265,0.549505
1161,0.820878,0.784173,0.762238,0.773050,0.630058
1162,0.774674,0.675000,0.794118,0.729730,0.574468
1163,0.740384,0.969231,0.488372,0.649485,0.480916
1164,0.521103,0.352941,0.097297,0.152542,0.082569
1165,0.882327,0.801105,0.823864,0.812325,0.683962
1166,0.524564,0.303279,0.192708,0.235669,0.133574
1167,0.742615,0.544355,0.678392,0.604027,0.432692
1168,0.742788,0.898876,0.500000,0.642570,0.473373
1169,0.750124,0.575893,0.661538,0.615752,0.444828
1170,0.917411,0.927885,0.861607,0.893519,0.807531
1171,0.696509,0.657609,0.508403,0.573460,0.401993
1172,0.910244,0.846774,0.889831,0.867769,0.766423
1173,0.881749,0.784314,0.837696,0.810127,0.680851
1174,0.466575,0.102041,0.018587,0.031447,0.015974
1175,0.872941,0.852459,0.791878,0.821053,0.696429
1176,0.855209,0.892216,0.741294,0.809783,0.680365
1177,0.851916,0.778302,0.785714,0.781991,0.642023
1178,0.892533,0.914141,0.815315,0.861905,0.757322
1179,0.806071,0.740964,0.683333,0.710983,0.551570
1180,0.976673,0.951923,0.970588,0.961165,0.925234
1181,0.637873,0.918033,0.284264,0.434109,0.277228
1182,0.856698,0.936842,0.735537,0.824074,0.700787
1183,0.818007,0.935484,0.659091,0.773333,0.630435
1184,0.963526,0.974227,0.935644,0.954545,0.913043
1185,0.861738,0.683794,0.860697,0.762115,0.615658
1186,0.750147,0.594737,0.627778,0.610811,0.439689
1187,0.848693,0.971591,0.706612,0.818182,0.692308
1188,0.798801,0.816327,0.663900,0.732265,0.577617
1189,0.493343,0.083333,0.005236,0.009852,0.004950
1190,0.856269,0.835165,0.763819,0.797900,0.663755
1191,0.812186,0.687500,0.756881,0.720524,0.563140
1192,0.919545,0.860169,0.898230,0.878788,0.783784
1193,0.790809,0.771605,0.644330,0.702247,0.541126
1194,0.929405,0.977528,0.865672,0.918206,0.848780
1195,0.854180,0.739623,0.834043,0.784000,0.644737
1196,0.681771,0.636364,0.452736,0.529070,0.359684
1197,0.889801,0.813725,0.892473,0.851282,0.741071
1198,0.942389,0.969072,0.903846,0.935323,0.878505
1199,0.656009,0.586592,0.446809,0.507246,0.339806
1200,0.903462,0.926966,0.829146,0.875332,0.778302
1201,0.944207,0.916667,0.945860,0.931034,0.870968
1202,0.928530,0.888889,0.946746,0.916905,0.846561
1203,0.951997,0.880000,0.974170,0.924694,0.859935
1204,0.833894,0.459459,0.956250,0.620690,0.450000
1205,0.930438,0.875000,0.905473,0.889976,0.801762
1206,0.720672,0.980583,0.444934,0.612121,0.441048
1207,0.836053,0.811404,0.752033,0.780591,0.640138
1208,0.470750,0.000000,0.000000,0.000000,0.000000
1209,0.852808,0.866279,0.745000,0.801075,0.668161
1210,0.757992,0.716216,0.585635,0.644377,0.475336
1211,0.937711,0.950000,0.890625,0.919355,0.850746
1212,0.856132,0.775194,0.819672,0.796813,0.662252
1213,0.824377,0.880184,0.699634,0.779592,0.638796
1214,0.726780,0.781746,0.577713,0.664418,0.497475
1215,0.930466,0.892442,0.941718,0.916418,0.845730
1216,0.488571,0.000000,0.000000,0.000000,0.000000
1217,0.561928,0.897436,0.131579,0.229508,0.129630
1218,0.865123,0.728643,0.819209,0.771277,0.627706
1219,0.920981,0.843333,0.933579,0.886165,0.795597
1220,0.837677,0.864865,0.732824,0.793388,0.657534
1221,0.840468,0.815951,0.730769,0.771014,0.627358
1222,0.874410,0.908602,0.778802,0.838710,0.722222
1223,0.915874,0.914286,0.871595,0.892430,0.805755
1224,0.492061,0.226087,0.134715,0.168831,0.092199
1225,0.739658,0.588785,0.630000,0.608696,0.437500
1226,0.791051,0.688525,0.677419,0.682927,0.518519
1227,0.826824,0.826087,0.780059,0.802413,0.670025
1228,0.491621,0.247312,0.106481,0.148867,0.080420
1229,0.638175,0.890244,0.293173,0.441088,0.282946
1230,0.929091,0.750000,1.000000,0.857143,0.750000
1231,0.579544,0.427586,0.302439,0.354286,0.215278
1232,0.899230,0.787736,0.874346,0.828784,0.707627
1233,0.737603,0.912088,0.488235,0.636015,0.466292
1234,0.954891,0.919786,0.934783,0.927224,0.864322
1235,0.795635,0.882022,0.630522,0.735363,0.581481
1236,0.711399,0.560694,0.718519,0.629870,0.459716
1237,0.931595,0.892157,0.900990,0.896552,0.812500
1238,0.535761,0.377224,0.406130,0.391144,0.243119
1239,0.766503,0.976744,0.538462,0.694215,0.531646
1240,0.716630,0.967391,0.438424,0.603390,0.432039
1241,0.926232,0.892617,0.917241,0.904762,0.826087
1242,0.717764,0.522727,0.611702,0.563725,0.392491
1243,0.744181,0.636364,0.595745,0.615385,0.444444
1244,0.946516,0.819277,0.971429,0.888889,0.800000
1245,0.850936,0.876712,0.731429,0.797508,0.663212
1246,0.890152,0.827381,0.827381,0.827381,0.705584
1247,0.895827,0.796020,0.860215,0.826873,0.704846
1248,0.838043,0.938462,0.689266,0.794788,0.659459
1249,0.903022,0.809278,0.867403,0.837333,0.720183
1250,0.939258,0.949153,0.893617,0.920548,0.852792
1251,0.792598,0.854785,0.692513,0.765140,0.619617
1252,0.892405,0.700000,0.875000,0.777778,0.636364
1253,0.644958,0.378855,0.518072,0.437659,0.280130
1254,0.897619,1.000000,0.795238,0.885942,0.795238
1255,0.950969,0.923077,0.923077,0.923077,0.857143
1256,0.527017,0.416667,0.088235,0.145631,0.078534
1257,0.622613,0.851852,0.258427,0.396552,0.247312
1258,0.452979,0.138554,0.137725,0.138138,0.074194
1259,0.615170,0.452514,0.399015,0.424084,0.269103
1260,0.715136,0.628743,0.535714,0.578512,0.406977
1261,0.922046,0.920530,0.863354,0.891026,0.803468
1262,0.889895,0.861386,0.828571,0.844660,0.731092
1263,0.890431,0.853261,0.826316,0.839572,0.723502
1264,0.755372,0.913242,0.555556,0.690846,0.527704
1265,0.687814,0.932039,0.388664,0.548571,0.377953
1266,0.668192,0.500000,0.480663,0.490141,0.324627
1267,0.562145,0.666667,0.164062,0.263323,0.151625
1268,0.921792,0.910377,0.877273,0.893519,0.807531
1269,0.807890,0.732323,0.707317,0.719603,0.562016
1270,0.505367,0.268456,0.198020,0.227920,0.128617
1271,0.796293,0.926667,0.612335,0.737401,0.584034
1272,0.667421,1.000000,0.334842,0.501695,0.334842
1273,0.782046,0.709677,0.656716,0.682171,0.517647
1274,0.763782,0.658683,0.621469,0.639535,0.470085
1275,0.716447,0.806202,0.477064,0.599424,0.427984
1276,0.707623,0.829457,0.455319,0.587912,0.416342
1277,0.914197,0.975155,0.835106,0.899713,0.817708
1278,0.971254,0.889474,0.976879,0.931129,0.871134
1279,0.936750,0.932692,0.898148,0.915094,0.843478
1280,0.754348,0.690058,0.598985,0.641304,0.472000
1281,0.629268,0.525974,0.385714,0.445055,0.286219
1282,0.545238,0.869565,0.095694,0.172414,0.094340
1283,0.682747,0.688000,0.432161,0.530864,0.361345
1284,0.848783,0.757225,0.766082,0.761628,0.615023
1285,0.503448,1.000000,0.006897,0.013699,0.006897
1286,0.981633,0.942308,1.000000,0.970297,0.942308
1287,0.864638,0.909091,0.752688,0.823529,0.700000
1288,0.888213,0.845494,0.841880,0.843683,0.729630
1289,0.790351,0.842857,0.617801,0.712991,0.553991
1290,0.927093,0.869565,0.893855,0.881543,0.788177
1291,0.905865,0.879747,0.842424,0.860681,0.755435
1292,0.788900,0.864865,0.592593,0.703297,0.542373
1293,0.543367,0.362832,0.209184,0.265372,0.152985
1294,0.714429,0.862319,0.464844,0.604061,0.432727
1295,0.948808,0.857143,0.943820,0.898396,0.815534
1296,0.955760,0.777311,1.000000,0.874704,0.777311
1297,0.830111,0.735632,0.735632,0.735632,0.581818
1298,0.656463,0.455357,0.520408,0.485714,0.320755
1299,0.751337,0.523659,0.768519,0.622889,0.452316
1300,0.702992,0.600000,0.497041,0.543689,0.373333
1301,0.872530,0.675127,0.847134,0.751412,0.601810
1302,0.502894,0.384615,0.020576,0.039062,0.019920
1303,0.726738,0.395095,0.819209,0.533088,0.363409
1304,0.858080,0.816456,0.763314,0.788991,0.651515
1305,0.793188,0.655738,0.689655,0.672269,0.506329
1306,0.930166,0.835570,0.954023,0.890877,0.803226
1307,0.919240,0.877005,0.877005,0.877005,0.780952
1308,0.848932,0.821782,0.761468,0.790476,0.653543
1309,0.763605,0.581197,0.693878,0.632558,0.462585
1310,0.595965,0.894737,0.203187,0.331169,0.198444
1311,0.512690,0.285714,0.040000,0.070175,0.036364
1312,0.970990,0.853448,1.000000,0.920930,0.853448
1313,0.707253,0.954023,0.421320,0.584507,0.412935
1314,0.487896,0.207792,0.177778,0.191617,0.105960
1315,0.922913,0.831633,0.900552,0.864721,0.761682
1316,0.873324,0.816327,0.808081,0.812183,0.683761
1317,0.638108,0.739130,0.305389,0.432203,0.275676
1318,0.566405,0.319797,0.353933,0.336000,0.201923
1319,0.608844,0.747126,0.258964,0.384615,0.238095
1320,0.513347,0.888889,0.028674,0.055556,0.028571
1321,0.807469,0.833333,0.670996,0.743405,0.591603
1322,0.733161,0.600000,0.611650,0.605769,0.434483
1323,0.827145,0.649842,0.858333,0.739677,0.586895
1324,0.935268,0.930556,0.897321,0.913636,0.841004
1325,0.784419,0.577093,0.727778,0.643735,0.474638
1326,0.572273,0.479167,0.182540,0.264368,0.152318
1327,0.618578,0.649123,0.268116,0.379487,0.234177
1328,0.913932,0.789831,0.943320,0.859779,0.754045
1329,0.815330,0.693548,0.724719,0.708791,0.548936
1330,0.738901,0.686709,0.688889,0.687797,0.524155
1331,0.805042,0.738095,0.764085,0.750865,0.601108
1332,0.916244,0.760684,0.927083,0.835681,0.717742
1333,0.809738,0.733645,0.720183,0.726852,0.570909
1334,0.954483,0.825641,0.964072,0.889503,0.800995
1335,0.761196,0.721854,0.592391,0.650746,0.482301
1336,0.849828,0.987179,0.703196,0.821333,0.696833
1337,0.892021,0.747036,0.895735,0.814655,0.687273
1338,0.952004,0.948529,0.914894,0.931408,0.871622
1339,0.920870,0.820896,0.901639,0.859375,0.753425
1340,0.713977,0.851852,0.455446,0.593548,0.422018
1341,0.909075,0.909091,0.852018,0.879630,0.785124
1342,0.579041,0.381720,0.355000,0.367876,0.225397
1343,0.865783,0.893939,0.789298,0.838366,0.721713
1344,0.840788,0.963918,0.695167,0.807775,0.677536
1345,0.946646,0.874346,0.932961,0.902703,0.822660
1346,0.798284,0.883721,0.633333,0.737864,0.584615
1347,0.896058,0.909677,0.815029,0.859756,0.754011
1348,0.720489,0.628440,0.587983,0.607539,0.436306
1349,0.752152,0.570732,0.650000,0.607792,0.436567
1350,0.739867,0.581731,0.626943,0.603491,0.432143
1351,0.900434,0.868243,0.880137,0.874150,0.776435
1352,0.728381,0.844156,0.541667,0.659898,0.492424
1353,0.954597,0.921659,0.938967,0.930233,0.869565
1354,0.775285,0.633700,0.733051,0.679764,0.514881
1355,0.607914,0.364583,0.414201,0.387812,0.240550
1356,0.913733,0.900524,0.860000,0.879795,0.785388
1357,0.945578,0.918367,0.918367,0.918367,0.849057
1358,0.955782,0.947917,0.928571,0.938144,0.883495
1359,0.845410,0.733871,0.808889,0.769556,0.625430
1360,0.571951,0.903226,0.148936,0.255708,0.146597
1361,0.883997,0.902299,0.796954,0.846361,0.733645
1362,0.953138,0.896797,0.961832,0.928177,0.865979
1363,0.682156,0.887640,0.381643,0.533784,0.364055
1364,0.573553,0.888889,0.151899,0.259459,0.149068
1365,0.772192,0.551095,0.755000,0.637131,0.467492
1366,0.787823,0.886179,0.598901,0.714754,0.556122
1367,0.793744,0.666667,0.698413,0.682171,0.517647
1368,0.709162,0.948276,0.429688,0.591398,0.419847
1369,0.970942,0.935000,0.963918,0.949239,0.903382
1370,0.940438,0.921951,0.908654,0.915254,0.843750
1371,0.897215,0.783476,0.948276,0.858034,0.751366
1372,0.751677,0.849057,0.529412,0.652174,0.483871
1373,0.819980,0.756614,0.718593,0.737113,0.583673
1374,0.916054,0.944700,0.854167,0.897155,0.813492
1375,0.930037,0.877863,0.920000,0.898438,0.815603
1376,0.825999,0.713693,0.774775,0.742981,0.591065
1377,0.927407,0.920000,0.904918,0.912397,0.838906
1378,0.886265,0.802326,0.866109,0.832998,0.713793
1379,0.699331,0.883721,0.415301,0.565056,0.393782
1380,0.813261,0.894515,0.679487,0.772313,0.629080
1381,0.853856,0.950311,0.721698,0.820375,0.695455
1382,0.802860,0.725806,0.692308,0.708661,0.548780
1383,0.759563,1.000000,0.519126,0.683453,0.519126
1384,0.694532,0.572727,0.557522,0.565022,0.393750
1385,0.808036,0.812834,0.678571,0.739659,0.586873
1386,0.722116,0.703947,0.521951,0.599440,0.428000
1387,0.967556,0.965957,0.949791,0.957806,0.919028
1388,0.856661,0.811927,0.786667,0.799097,0.665414
1389,0.942600,0.927835,0.909091,0.918367,0.849057
1390,0.545463,0.800000,0.099502,0.176991,0.097087
1391,0.708029,0.977273,0.419512,0.587031,0.415459
1392,0.826226,0.807292,0.717593,0.759804,0.612648
1393,0.703647,0.597990,0.548387,0.572115,0.400673
1394,0.786161,0.642023,0.736607,0.686071,0.522152
1395,0.861894,0.702899,0.869955,0.777555,0.636066
1396,0.635921,0.564417,0.400000,0.468193,0.305648
1397,0.800172,0.952830,0.608434,0.742647,0.590643
1398,0.716410,0.589595,0.551351,0.569832,0.398438
1399,0.881956,0.807432,0.875458,0.840070,0.724242
1400,0.639831,0.701493,0.311258,0.431193,0.274854
1401,0.972823,0.899123,0.985577,0.940367,0.887446
1402,0.939400,0.989848,0.882353,0.933014,0.874439
1403,0.596572,0.692308,0.227273,0.342205,0.206422
1404,0.885440,0.732558,0.891509,0.804255,0.672598
1405,0.858150,0.822511,0.791667,0.806794,0.676157
1406,0.901117,0.773414,0.948148,0.851913,0.742029
1407,0.860612,0.959596,0.736434,0.833333,0.714286
1408,0.914182,0.831050,0.892157,0.860520,0.755187
1409,0.681286,0.613445,0.437126,0.510490,0.342723
1410,0.859651,0.864542,0.786232,0.823529,0.700000
1411,0.865558,0.730000,0.820225,0.772487,0.629310
1412,0.563456,0.977273,0.129129,0.228117,0.128743
1413,0.759101,0.776000,0.563953,0.653199,0.485000
1414,0.945504,0.854054,0.934911,0.892655,0.806122
1415,0.780137,0.668317,0.675000,0.671642,0.505618
1416,0.590838,0.518868,0.269608,0.354839,0.215686
1417,0.607812,0.471338,0.359223,0.407713,0.256055
1418,0.941832,0.848485,0.933333,0.888889,0.800000
1419,0.972015,0.914692,0.974747,0.943765,0.893519
1420,0.653850,0.910112,0.322709,0.476471,0.312741
1421,0.918219,0.704348,0.947368,0.807980,0.677824
1422,0.941090,0.830258,0.965665,0.892857,0.806452
1423,0.725126,0.675926,0.678019,0.676971,0.511682
1424,0.701508,0.566265,0.522222,0.543353,0.373016
1425,0.930644,0.804124,0.923077,0.859504,0.753623
1426,0.850829,0.766169,0.781726,0.773869,0.631148
1427,0.722930,0.673611,0.524324,0.589666,0.418103
1428,0.952562,0.939698,0.925743,0.932668,0.873832
1429,0.898538,0.830769,0.852632,0.841558,0.726457
1430,0.508326,0.309524,0.172566,0.221591,0.124601
1431,0.969634,0.948571,0.954023,0.951289,0.907104
1432,0.833120,0.693069,0.769231,0.729167,0.573770
1433,0.912995,0.831633,0.881081,0.855643,0.747706
1434,0.724046,0.817734,0.526984,0.640927,0.471591
1435,0.962025,1.000000,0.924051,0.960526,0.924051
1436,0.729138,0.647059,0.573460,0.608040,0.436823
1437,0.761293,0.755682,0.599099,0.668342,0.501887
1438,0.759327,0.864407,0.545455,0.668852,0.502463
1439,0.647903,0.447581,0.533654,0.486842,0.321739
1440,0.982775,0.985149,0.970732,0.977887,0.956731
1441,0.890388,0.943231,0.805970,0.869215,0.768683
1442,0.490803,0.000000,0.000000,0.000000,0.000000
1443,0.543003,0.340206,0.190751,0.244444,0.139241
1444,0.811994,0.910000,0.659420,0.764706,0.619048
1445,0.759579,0.897810,0.544248,0.677686,0.512500
1446,0.739005,0.587234,0.647887,0.616071,0.445161
1447,0.868260,0.928571,0.757282,0.834225,0.715596
1448,0.722515,0.516000,0.651515,0.575893,0.404389
1449,0.973749,0.876847,0.988889,0.929504,0.868293
1450,0.670076,0.703125,0.368852,0.483871,0.319149
1451,0.701989,0.568889,0.576577,0.572707,0.401254
1452,0.848684,0.886364,0.732394,0.802057,0.669528
1453,0.728095,0.500000,0.642045,0.562189,0.391003
1454,0.882148,0.851449,0.845324,0.848375,0.736677
1455,0.924619,0.958333,0.860963,0.907042,0.829897
1456,0.740559,0.727778,0.569565,0.639024,0.469534
1457,0.941737,0.879121,0.919540,0.898876,0.816327
1458,0.562196,0.627907,0.150838,0.243243,0.138462
1459,0.962248,0.905512,0.942623,0.923695,0.858209
1460,0.856824,0.808824,0.814815,0.811808,0.683230
1461,0.929591,0.931818,0.894545,0.912801,0.839590
1462,0.894380,0.824000,0.869198,0.845996,0.733096
1463,0.582316,0.539683,0.211180,0.303571,0.178947
1464,0.884912,0.892989,0.828767,0.859680,0.753894
1465,0.763597,0.803279,0.566474,0.664407,0.497462
1466,0.974494,0.869919,0.972727,0.918455,0.849206
1467,0.887622,0.877953,0.835206,0.856046,0.748322
1468,0.780242,0.644330,0.675676,0.659631,0.492126
1469,0.926527,0.865591,0.894444,0.879781,0.785366
1470,0.498557,0.000000,0.000000,0.000000,0.000000
1471,0.804276,0.849515,0.667939,0.747863,0.597270
1472,0.408904,0.042254,0.036810,0.039344,0.020067
1473,0.786630,0.860465,0.603261,0.709265,0.549505
1474,0.664945,0.585586,0.403727,0.477941,0.314010
